time,omega_t,increment,path,H,lambda2,L,seed
616.0,-0.3898417055606842,-0.0107086580246686,0.5849970579147339,0.6,0.12,512,2026
617.0,-0.3857965469360351,-0.0058266916312277,0.5791703462600708,0.6,0.12,512,2026
618.0,-0.3773376047611236,-0.004249894991517,0.5749204754829407,0.6,0.12,512,2026
619.0,-0.3772546052932739,0.0076739308424293,0.5825943946838379,0.6,0.12,512,2026
620.0,-0.3912529945373535,0.0038733039982616,0.5864676833152771,0.6,0.12,512,2026
621.0,-0.3871652483940124,-0.0079828733578324,0.578484833240509,0.6,0.12,512,2026
622.0,-0.374092698097229,0.0050821988843381,0.5835670232772827,0.6,0.12,512,2026
623.0,-0.3743369281291961,-0.012733363546431,0.570833683013916,0.6,0.12,512,2026
624.0,-0.3869237005710602,-0.0086873304098844,0.5621463656425476,0.6,0.12,512,2026
625.0,-0.3842856884002685,-0.0050510838627815,0.5570952296257019,0.6,0.12,512,2026
626.0,-0.3875945508480072,0.0271177608519792,0.5842130184173584,0.6,0.12,512,2026
627.0,-0.3798867762088775,0.0030912873335182,0.5873042941093445,0.6,0.12,512,2026
628.0,-0.3855387568473816,0.019503092393279,0.6068074107170105,0.6,0.12,512,2026
629.0,-0.3769620358943939,0.0020083389244973,0.6088157296180725,0.6,0.12,512,2026
630.0,-0.3662068247795105,0.0116963367909193,0.620512068271637,0.6,0.12,512,2026
631.0,-0.3651109337806701,-0.0079475957900285,0.6125645041465759,0.6,0.12,512,2026
632.0,-0.3550122082233429,0.0062231225892901,0.6187875866889954,0.6,0.12,512,2026
633.0,-0.3501235842704773,-0.007685862481594,0.6111017465591431,0.6,0.12,512,2026
634.0,-0.3598290383815765,0.0013884757645428,0.6124902367591858,0.6,0.12,512,2026
635.0,-0.3608178496360779,0.0035168656613677,0.6160070896148682,0.6,0.12,512,2026
636.0,-0.3598822057247162,-0.0011819882784038,0.6148250699043274,0.6,0.12,512,2026
637.0,-0.3532671332359314,0.0150944143533706,0.6299195289611816,0.6,0.12,512,2026
638.0,-0.3605772256851196,0.0024807036388665,0.6324002146720886,0.6,0.12,512,2026
639.0,-0.3586262166500091,0.0085159698501229,0.6409161686897278,0.6,0.12,512,2026
640.0,-0.3641849458217621,0.0168340299278497,0.6577501893043518,0.6,0.12,512,2026
641.0,-0.3753708302974701,0.0047113336622715,0.662461519241333,0.6,0.12,512,2026
642.0,-0.3697140514850616,0.0111562386155128,0.6736177802085876,0.6,0.12,512,2026
643.0,-0.3619280755519867,-0.0086648436263203,0.6649529337882996,0.6,0.12,512,2026
644.0,-0.3739921748638153,-0.0179870054125785,0.6469659209251404,0.6,0.12,512,2026
645.0,-0.3820459544658661,0.0043285931460559,0.6512945294380188,0.6,0.12,512,2026
646.0,-0.3766156136989593,-0.0108849601820111,0.6404095888137817,0.6,0.12,512,2026
647.0,-0.3706682920455932,-0.0039446102455258,0.6364649534225464,0.6,0.12,512,2026
648.0,-0.3710530400276184,0.0031666227150708,0.6396315693855286,0.6,0.12,512,2026
649.0,-0.3717609643936157,0.0227306727319955,0.6623622179031372,0.6,0.12,512,2026
650.0,-0.3670510649681091,0.0205441769212484,0.682906448841095,0.6,0.12,512,2026
651.0,-0.3686313331127167,0.009106240235269,0.6920126676559448,0.6,0.12,512,2026
652.0,-0.3672460913658142,0.0096320109441876,0.7016446590423584,0.6,0.12,512,2026
653.0,-0.3772389888763428,0.0203242786228656,0.721968948841095,0.6,0.12,512,2026
654.0,-0.3823941648006439,0.0213187094777822,0.7432876825332642,0.6,0.12,512,2026
655.0,-0.3743821978569031,0.0056544295512139,0.7489420771598816,0.6,0.12,512,2026
656.0,-0.3771570026874542,0.0024588853120803,0.7514009475708008,0.6,0.12,512,2026
657.0,-0.3701737821102142,0.0222600549459457,0.7736610174179077,0.6,0.12,512,2026
658.0,-0.3803943693637848,0.0256343688815832,0.7992954254150391,0.6,0.12,512,2026
659.0,-0.375338077545166,-0.0063730836845934,0.79292231798172,0.6,0.12,512,2026
660.0,-0.3739090859889984,0.0046869660727679,0.797609269618988,0.6,0.12,512,2026
661.0,-0.3764435946941376,0.0076801753602921,0.8052894473075867,0.6,0.12,512,2026
662.0,-0.3810495436191559,-0.024482924491167,0.7808065414428711,0.6,0.12,512,2026
663.0,-0.3708881735801697,-0.0040760366246104,0.776730477809906,0.6,0.12,512,2026
664.0,-0.3770314753055572,-0.006209410727024,0.7705211043357849,0.6,0.12,512,2026
665.0,-0.3779976069927215,-0.0073107364587485,0.7632103562355042,0.6,0.12,512,2026
666.0,-0.3825257122516632,4.997205542167649e-05,0.7632603049278259,0.6,0.12,512,2026
667.0,-0.3817260861396789,-0.0034905914217233,0.7597697377204895,0.6,0.12,512,2026
668.0,-0.3779398500919342,0.0068554827012121,0.7666252255439758,0.6,0.12,512,2026
669.0,-0.3723747730255127,-0.0030276507604867,0.7635975480079651,0.6,0.12,512,2026
670.0,-0.3788985908031463,-0.0102970898151397,0.7533004879951477,0.6,0.12,512,2026
671.0,-0.3706290125846863,-0.0147724356502294,0.7385280132293701,0.6,0.12,512,2026
672.0,-0.3792536854743957,-0.0023223024327307,0.7362057566642761,0.6,0.12,512,2026
673.0,-0.3794655799865722,-0.0001837007584981,0.7360220551490784,0.6,0.12,512,2026
674.0,-0.383714348077774,-0.0070730997249484,0.7289489507675171,0.6,0.12,512,2026
675.0,-0.3852051496505737,-0.0275875311344862,0.7013614177703857,0.6,0.12,512,2026
676.0,-0.3836301267147064,-0.0064187892712652,0.6949425935745239,0.6,0.12,512,2026
677.0,-0.383641242980957,-0.0091041577979922,0.6858384609222412,0.6,0.12,512,2026
678.0,-0.3826441168785095,-0.0047571407631039,0.6810812950134277,0.6,0.12,512,2026
679.0,-0.3877867758274078,-0.0046229800209403,0.6764583587646484,0.6,0.12,512,2026
680.0,-0.3834024965763092,0.0166686326265335,0.6931269764900208,0.6,0.12,512,2026
681.0,-0.3806641101837158,0.0193045809864997,0.7124315500259399,0.6,0.12,512,2026
682.0,-0.366487443447113,-0.0146060790866613,0.6978254914283752,0.6,0.12,512,2026
683.0,-0.3708650171756744,0.014302478171885,0.7121279239654541,0.6,0.12,512,2026
684.0,-0.3618681132793426,-0.0022864383645355,0.7098414897918701,0.6,0.12,512,2026
685.0,-0.3549322485923767,-0.002242790069431,0.7075987458229065,0.6,0.12,512,2026
686.0,-0.359722226858139,0.005904609337449,0.7135033011436462,0.6,0.12,512,2026
687.0,-0.3533224463462829,0.0022300384007394,0.7157333493232727,0.6,0.12,512,2026
688.0,-0.3472929000854492,-0.0207984838634729,0.6949349045753479,0.6,0.12,512,2026
689.0,-0.3533773124217987,-0.0050357161089777,0.6898991465568542,0.6,0.12,512,2026
690.0,-0.3524132072925567,0.0016727660549804,0.6915719509124756,0.6,0.12,512,2026
691.0,-0.3548125326633453,0.0023247024510055,0.6938966512680054,0.6,0.12,512,2026
692.0,-0.3566948771476745,-0.0014047103468328,0.6924919486045837,0.6,0.12,512,2026
693.0,-0.3455753326416015,-0.0089288232848048,0.6835631132125854,0.6,0.12,512,2026
694.0,-0.3614994883537292,-0.0226094350218772,0.6609536409378052,0.6,0.12,512,2026
695.0,-0.3621754646301269,-0.0051728514954447,0.6557807922363281,0.6,0.12,512,2026
696.0,-0.3578104078769684,0.0091536594554781,0.6649344563484192,0.6,0.12,512,2026
697.0,-0.3543520271778106,-0.0041793962009251,0.6607550978660583,0.6,0.12,512,2026
698.0,-0.3720643520355224,-0.0184566676616668,0.6422984004020691,0.6,0.12,512,2026
699.0,-0.3702249825000763,-0.0006938833394087,0.6416045427322388,0.6,0.12,512,2026
700.0,-0.3609588146209717,0.0175603330135345,0.6591648459434509,0.6,0.12,512,2026
701.0,-0.3641591966152191,-0.0160225853323936,0.6431422829627991,0.6,0.12,512,2026
702.0,-0.3804978132247925,-0.0198067352175712,0.6233355402946472,0.6,0.12,512,2026
703.0,-0.3737964630126953,-0.0149087430909276,0.6084268093109131,0.6,0.12,512,2026
704.0,-0.3779519498348236,-0.0123404068872332,0.5960863828659058,0.6,0.12,512,2026
705.0,-0.3815301358699798,-0.0116582363843917,0.5844281315803528,0.6,0.12,512,2026
706.0,-0.3829001188278198,0.0012700536753982,0.5856981873512268,0.6,0.12,512,2026
707.0,-0.3902209103107452,-0.0167389456182718,0.5689592361450195,0.6,0.12,512,2026
708.0,-0.3933877348899841,-0.0222059115767478,0.5467533469200134,0.6,0.12,512,2026
709.0,-0.3891400694847107,-0.008139856159687,0.538613498210907,0.6,0.12,512,2026
710.0,-0.3975394666194916,0.0121176186949014,0.5507311224937439,0.6,0.12,512,2026
711.0,-0.3858108818531036,-0.0099980654194951,0.5407330393791199,0.6,0.12,512,2026
712.0,-0.3912535011768341,0.0149648105725646,0.5556978583335876,0.6,0.12,512,2026
713.0,-0.3846047222614288,0.000235242958297,0.5559331178665161,0.6,0.12,512,2026
714.0,-0.3718417286872864,0.013877622783184,0.5698107481002808,0.6,0.12,512,2026
715.0,-0.3651565611362457,-0.0109944511204957,0.5588162541389465,0.6,0.12,512,2026
716.0,-0.3706592917442322,-0.0142644383013248,0.5445518493652344,0.6,0.12,512,2026
717.0,-0.3751662969589233,-0.0048872092738747,0.539664626121521,0.6,0.12,512,2026
718.0,-0.3712067306041717,0.0035948646254837,0.5432595014572144,0.6,0.12,512,2026
719.0,-0.3767715096473694,-0.0035550598986446,0.539704442024231,0.6,0.12,512,2026
720.0,-0.380315750837326,-0.0116013772785663,0.5281030535697937,0.6,0.12,512,2026
721.0,-0.3841163516044616,0.014828760176897,0.5429317951202393,0.6,0.12,512,2026
722.0,-0.3750360310077667,-0.0079283295199275,0.5350034832954407,0.6,0.12,512,2026
723.0,-0.3763978779315948,-0.0142657291144132,0.5207377672195435,0.6,0.12,512,2026
724.0,-0.3871716260910034,-0.014765721745789,0.5059720277786255,0.6,0.12,512,2026
725.0,-0.3814525008201599,0.0213297940790653,0.5273018479347229,0.6,0.12,512,2026
726.0,-0.3749358355998993,0.0247014928609132,0.5520033240318298,0.6,0.12,512,2026
727.0,-0.3747660219669342,-0.0017394025344401,0.5502639412879944,0.6,0.12,512,2026
728.0,-0.3776472508907318,0.0013238000683486,0.551587700843811,0.6,0.12,512,2026
729.0,-0.371252954006195,0.0057642180472612,0.5573519468307495,0.6,0.12,512,2026
730.0,-0.3759288191795349,-0.0026886858977377,0.5546632409095764,0.6,0.12,512,2026
731.0,-0.363048642873764,-0.0007110075093805,0.5539522171020508,0.6,0.12,512,2026
732.0,-0.3645603358745575,-0.0084529593586921,0.5454992651939392,0.6,0.12,512,2026
733.0,-0.3656916916370392,0.0067601911723613,0.5522595047950745,0.6,0.12,512,2026
734.0,-0.3644180595874786,-0.0048376712948083,0.5474218130111694,0.6,0.12,512,2026
735.0,-0.3739835917949676,0.0035372171550989,0.550959050655365,0.6,0.12,512,2026
736.0,-0.3823362588882446,0.0127615733072161,0.5637205839157104,0.6,0.12,512,2026
737.0,-0.3756493330001831,-0.0075131156481802,0.5562074780464172,0.6,0.12,512,2026
738.0,-0.3777491152286529,0.0014094257494434,0.5576168894767761,0.6,0.12,512,2026
739.0,-0.3814033567905426,0.0089949378743767,0.5666118264198303,0.6,0.12,512,2026
740.0,-0.3783827126026153,-0.0046394718810915,0.5619723796844482,0.6,0.12,512,2026
741.0,-0.3717353940010071,-0.0024947619531303,0.5594776272773743,0.6,0.12,512,2026
742.0,-0.3730895817279815,0.004693706985563,0.564171314239502,0.6,0.12,512,2026
743.0,-0.370776504278183,0.0016473450232297,0.5658186674118042,0.6,0.12,512,2026
744.0,-0.3663049042224884,0.0012376168742775,0.5670562982559204,0.6,0.12,512,2026
745.0,-0.362289696931839,0.0076226973906159,0.5746789574623108,0.6,0.12,512,2026
746.0,-0.3608919978141784,-0.0115115521475672,0.5631674528121948,0.6,0.12,512,2026
747.0,-0.3629483580589294,0.019499709829688,0.5826671123504639,0.6,0.12,512,2026
748.0,-0.3706773221492767,-0.0162505228072404,0.5664166212081909,0.6,0.12,512,2026
749.0,-0.3716351389884949,-0.0193517785519361,0.5470648407936096,0.6,0.12,512,2026
750.0,-0.3696920275688171,-0.016493858769536,0.5305709838867188,0.6,0.12,512,2026
751.0,-0.3735716342926025,0.0061437785625457,0.5367147326469421,0.6,0.12,512,2026
752.0,-0.3690632283687591,0.0040160249918699,0.5407307744026184,0.6,0.12,512,2026
753.0,-0.373532086610794,0.0082601737231016,0.5489909648895264,0.6,0.12,512,2026
754.0,-0.3731569051742553,0.0051064006984233,0.5540973544120789,0.6,0.12,512,2026
755.0,-0.3705815076828003,0.0189090631902217,0.5730063915252686,0.6,0.12,512,2026
756.0,-0.3616319000720978,-0.0073984758928418,0.5656079649925232,0.6,0.12,512,2026
757.0,-0.3623947501182556,-0.0169182941317558,0.5486896634101868,0.6,0.12,512,2026
758.0,-0.3525135517120361,0.0063506611622869,0.5550402998924255,0.6,0.12,512,2026
759.0,-0.3590255677700043,0.0168370101600885,0.5718773007392883,0.6,0.12,512,2026
760.0,-0.3513157665729522,0.0084736887365579,0.5803509950637817,0.6,0.12,512,2026
761.0,-0.3582164645195007,-0.0074817296117544,0.5728693008422852,0.6,0.12,512,2026
762.0,-0.3555966913700104,0.0104670943692326,0.583336353302002,0.6,0.12,512,2026
763.0,-0.3585053980350494,-0.0338604748249053,0.549475908279419,0.6,0.12,512,2026
764.0,-0.3699575066566467,0.0074348873458802,0.5569108128547668,0.6,0.12,512,2026
765.0,-0.3466826975345611,-0.0125919142737984,0.5443188548088074,0.6,0.12,512,2026
766.0,-0.3632234036922455,-0.0106486435979604,0.5336702466011047,0.6,0.12,512,2026
767.0,-0.3590487241744995,-0.0172812342643737,0.516389012336731,0.6,0.12,512,2026
768.0,-0.3580997884273529,-0.0169644374400377,0.499424546957016,0.6,0.12,512,2026
769.0,-0.360954999923706,-0.0052665956318378,0.4941579699516296,0.6,0.12,512,2026
770.0,-0.3612999022006988,-0.0053114453330636,0.4888465106487274,0.6,0.12,512,2026
771.0,-0.3703934252262115,0.0260930322110652,0.514939546585083,0.6,0.12,512,2026
772.0,-0.3726099729537964,-0.0029289536178112,0.5120105743408203,0.6,0.12,512,2026
773.0,-0.3715711534023285,0.0020357160829007,0.514046311378479,0.6,0.12,512,2026
774.0,-0.3678633272647857,0.0058973827399313,0.5199437141418457,0.6,0.12,512,2026
775.0,-0.3711111843585968,-0.0082418350502848,0.5117018818855286,0.6,0.12,512,2026
776.0,-0.3771246373653412,0.0055954973213374,0.5172973275184631,0.6,0.12,512,2026
777.0,-0.3751471638679504,0.0092881340533494,0.5265855193138123,0.6,0.12,512,2026
778.0,-0.3882940113544464,-0.0185635015368461,0.5080220103263855,0.6,0.12,512,2026
779.0,-0.3730928897857666,-0.0233194604516029,0.4847025275230407,0.6,0.12,512,2026
780.0,-0.3664811253547668,0.0112150525674223,0.4959175884723663,0.6,0.12,512,2026
781.0,-0.3676204979419708,0.0031190612353384,0.4990366399288177,0.6,0.12,512,2026
782.0,-0.367199569940567,0.0001788459776435,0.4992154836654663,0.6,0.12,512,2026
783.0,-0.3689928948879242,0.0018674582242965,0.5010829567909241,0.6,0.12,512,2026
784.0,-0.3526127338409424,-0.0046102702617645,0.4964726865291595,0.6,0.12,512,2026
785.0,-0.3561620116233825,0.0062895212322473,0.5027621984481812,0.6,0.12,512,2026
786.0,-0.363697350025177,0.0082988068461418,0.5110610127449036,0.6,0.12,512,2026
787.0,-0.3613790273666382,0.0048083835281431,0.5158693790435791,0.6,0.12,512,2026
788.0,-0.368433266878128,0.0020240913145244,0.5178934931755066,0.6,0.12,512,2026
789.0,-0.3595649003982544,-0.0075169187039136,0.5103765726089478,0.6,0.12,512,2026
790.0,-0.3437969982624054,-0.0005995794781483,0.5097770094871521,0.6,0.12,512,2026
791.0,-0.35748291015625,0.0137255182489752,0.5235024690628052,0.6,0.12,512,2026
792.0,-0.3562299311161041,-0.0020380779169499,0.5214644074440002,0.6,0.12,512,2026
793.0,-0.3556929230690002,-0.0175620485097169,0.5039023756980896,0.6,0.12,512,2026
794.0,-0.3633240163326263,-0.0070877061225473,0.4968146681785583,0.6,0.12,512,2026
795.0,-0.3578555583953857,-0.0106897968798875,0.4861248731613159,0.6,0.12,512,2026
796.0,-0.3566399216651916,-0.0110027519986033,0.4751221239566803,0.6,0.12,512,2026
797.0,-0.3551402688026428,0.0030759749934077,0.4781980812549591,0.6,0.12,512,2026
798.0,-0.3574437499046325,0.0062951873987913,0.4844932854175567,0.6,0.12,512,2026
799.0,-0.3499913513660431,-0.0127542940899729,0.4717389941215515,0.6,0.12,512,2026
800.0,-0.3629934787750244,-0.0007636118098162,0.4709753692150116,0.6,0.12,512,2026
801.0,-0.3565730452537536,-0.0127405347302556,0.4582348465919494,0.6,0.12,512,2026
802.0,-0.3482016324996948,0.0085067227482795,0.4667415618896484,0.6,0.12,512,2026
803.0,-0.3531243503093719,-0.0168525017797946,0.449889063835144,0.6,0.12,512,2026
804.0,-0.3612562119960785,-0.0122271236032247,0.4376619458198547,0.6,0.12,512,2026
805.0,-0.3664618134498596,0.0304708741605281,0.4681328237056732,0.6,0.12,512,2026
806.0,-0.3669715523719787,-0.0020766777452081,0.4660561382770538,0.6,0.12,512,2026
807.0,-0.3645097315311432,-0.0039367731660604,0.4621193706989288,0.6,0.12,512,2026
808.0,-0.3537424206733703,0.0015702816890552,0.4636896550655365,0.6,0.12,512,2026
809.0,-0.3536475300788879,-0.0080116810277104,0.4556779563426971,0.6,0.12,512,2026
810.0,-0.3644565641880035,-0.0090046348050236,0.4466733336448669,0.6,0.12,512,2026
811.0,-0.3693986237049103,-0.0169034097343683,0.429769903421402,0.6,0.12,512,2026
812.0,-0.3619260489940643,0.0164838675409555,0.4462537765502929,0.6,0.12,512,2026
813.0,-0.3675341606140136,-0.0144846094772219,0.4317691624164581,0.6,0.12,512,2026
814.0,-0.3757622838020324,0.0011568897170946,0.4329260587692261,0.6,0.12,512,2026
815.0,-0.3714844882488251,0.0045136325061321,0.4374397099018097,0.6,0.12,512,2026
816.0,-0.3791223764419555,-0.0025173819158226,0.434922307729721,0.6,0.12,512,2026
817.0,-0.3844181895256042,-0.0107866469770669,0.4241356551647186,0.6,0.12,512,2026
818.0,-0.382822573184967,0.0229406636208295,0.4470763206481933,0.6,0.12,512,2026
819.0,-0.3705590367317199,0.0061295554041862,0.4532058835029602,0.6,0.12,512,2026
820.0,-0.3716684579849243,-0.0052567212842404,0.4479491710662842,0.6,0.12,512,2026
821.0,-0.3712567389011383,0.0237466786056756,0.4716958403587341,0.6,0.12,512,2026
822.0,-0.379125028848648,0.0187074542045593,0.4904032945632934,0.6,0.12,512,2026
823.0,-0.3875526487827301,0.0058363825082778,0.4962396919727325,0.6,0.12,512,2026
824.0,-0.3743116855621338,0.0049673514440655,0.5012070536613464,0.6,0.12,512,2026
825.0,-0.3834618628025055,0.0040422892197966,0.5052493214607239,0.6,0.12,512,2026
826.0,-0.3655126094818115,0.0004389747919049,0.5056883096694946,0.6,0.12,512,2026
827.0,-0.3728487491607666,-0.0115648619830608,0.4941234290599823,0.6,0.12,512,2026
828.0,-0.3795786798000335,0.0050882878713309,0.4992117285728454,0.6,0.12,512,2026
829.0,-0.3690949082374573,0.0086571499705314,0.5078688859939575,0.6,0.12,512,2026
830.0,-0.3596857488155365,-0.0215063486248254,0.4863625168800354,0.6,0.12,512,2026
831.0,-0.3665801882743835,0.011047264561057,0.4974097907543182,0.6,0.12,512,2026
832.0,-0.3724287152290344,-0.0094343554228544,0.4879754483699798,0.6,0.12,512,2026
833.0,-0.380510926246643,0.0157021097838878,0.5036775469779968,0.6,0.12,512,2026
834.0,-0.3757772743701935,0.0079209394752979,0.5115984678268433,0.6,0.12,512,2026
835.0,-0.3772312700748443,-0.0034627087879925,0.5081357955932617,0.6,0.12,512,2026
836.0,-0.3684539198875427,0.0180935990065336,0.5262293815612793,0.6,0.12,512,2026
837.0,-0.3720721900463104,0.0058933435939252,0.5321227312088013,0.6,0.12,512,2026
838.0,-0.3779058456420898,-0.0206221621483564,0.5115005373954773,0.6,0.12,512,2026
839.0,-0.3777811825275421,0.0068069971166551,0.5183075666427612,0.6,0.12,512,2026
840.0,-0.3683325052261352,0.0207079816609621,0.539015531539917,0.6,0.12,512,2026
841.0,-0.3716428577899933,-0.0009870477952063,0.5380284786224365,0.6,0.12,512,2026
842.0,-0.3733294606208801,0.0069249114021658,0.5449534058570862,0.6,0.12,512,2026
843.0,-0.3676782250404358,0.0050953072495758,0.5500487089157104,0.6,0.12,512,2026
844.0,-0.3762252926826477,-0.0053232284262776,0.5447254776954651,0.6,0.12,512,2026
845.0,-0.3751776814460754,0.0080584418028593,0.5527839064598083,0.6,0.12,512,2026
846.0,-0.3708678781986236,-0.013751002959907,0.5390329360961914,0.6,0.12,512,2026
847.0,-0.3795271217823028,-0.0131555907428264,0.5258772969245911,0.6,0.12,512,2026
848.0,-0.3813053071498871,-0.0004665018059313,0.5254108309745789,0.6,0.12,512,2026
849.0,-0.3901880383491516,-0.0147064505144953,0.5107043981552124,0.6,0.12,512,2026
850.0,-0.3852050304412842,0.0064730220474302,0.517177402973175,0.6,0.12,512,2026
851.0,-0.3858776092529297,0.00148316915147,0.5186605453491211,0.6,0.12,512,2026
852.0,-0.3877862989902496,-0.0046123219653964,0.5140482187271118,0.6,0.12,512,2026
853.0,-0.3859035968780517,-0.0003815713571384,0.5136666893959045,0.6,0.12,512,2026
854.0,-0.3861748874187469,9.08052606973797e-06,0.5136757493019104,0.6,0.12,512,2026
855.0,-0.3858408629894256,0.0069235367700457,0.5205993056297302,0.6,0.12,512,2026
856.0,-0.3867557942867279,-0.0150259109213948,0.5055733919143677,0.6,0.12,512,2026
857.0,-0.3887153267860412,-0.0147534748539328,0.490819901227951,0.6,0.12,512,2026
858.0,-0.3923770785331726,-0.0018792612245306,0.4889406263828277,0.6,0.12,512,2026
859.0,-0.3941890299320221,-0.0016755834221839,0.4872650504112243,0.6,0.12,512,2026
860.0,-0.3976100087165832,-0.0018717693164944,0.4853932857513428,0.6,0.12,512,2026
861.0,-0.3927269577980041,-0.0011422476964071,0.4842510521411896,0.6,0.12,512,2026
862.0,-0.3941316604614258,-0.0089671881869435,0.4752838611602783,0.6,0.12,512,2026
863.0,-0.3857648372650146,0.0019397683208808,0.4772236347198486,0.6,0.12,512,2026
864.0,-0.3804891705513,-0.0069067105650901,0.4703169167041778,0.6,0.12,512,2026
865.0,-0.3742791414260864,-0.0132991531863808,0.4570177495479584,0.6,0.12,512,2026
866.0,-0.3823952078819275,-0.0049651418812572,0.4520526230335235,0.6,0.12,512,2026
867.0,-0.3835451006889343,-0.0031807620543986,0.4488718509674072,0.6,0.12,512,2026
868.0,-0.385242223739624,0.0299240183085203,0.4787958860397339,0.6,0.12,512,2026
869.0,-0.3910362422466278,0.0001179993560072,0.4789138734340668,0.6,0.12,512,2026
870.0,-0.3967535197734833,-0.0152766713872551,0.4636372029781341,0.6,0.12,512,2026
871.0,-0.3909686207771301,-0.0087547954171895,0.45488241314888,0.6,0.12,512,2026
872.0,-0.3862459659576416,0.0079695302993059,0.4628519415855407,0.6,0.12,512,2026
873.0,-0.3883543610572815,-0.0038988655433058,0.4589530825614929,0.6,0.12,512,2026
874.0,-0.3865240812301636,0.0026642731390893,0.4616173505783081,0.6,0.12,512,2026
875.0,-0.3759601414203644,-0.0048543126322329,0.4567630290985107,0.6,0.12,512,2026
876.0,-0.3724251091480255,0.0098516689613461,0.466614693403244,0.6,0.12,512,2026
877.0,-0.3715409338474273,-0.0044469917193055,0.4621677100658417,0.6,0.12,512,2026
878.0,-0.3789310753345489,0.0045406012795865,0.4667083024978637,0.6,0.12,512,2026
879.0,-0.3752136826515198,0.00484976824373,0.4715580642223358,0.6,0.12,512,2026
880.0,-0.3800318241119385,-0.0015284331748262,0.4700296521186828,0.6,0.12,512,2026
881.0,-0.3815933763980865,-0.006560765672475,0.4634688794612884,0.6,0.12,512,2026
882.0,-0.3840182721614837,-0.0049000238068401,0.4585688412189483,0.6,0.12,512,2026
883.0,-0.3866336345672607,0.0075653912499547,0.466134250164032,0.6,0.12,512,2026
884.0,-0.3878406286239624,0.0046502253971993,0.4707844853401184,0.6,0.12,512,2026
885.0,-0.377769261598587,-0.0029940851964056,0.4677903950214386,0.6,0.12,512,2026
886.0,-0.3819632232189178,-0.0027313837781548,0.4650590121746063,0.6,0.12,512,2026
887.0,-0.3944490849971771,0.0084480950608849,0.4735071063041687,0.6,0.12,512,2026
888.0,-0.3867225050926208,0.0023076257202774,0.4758147299289703,0.6,0.12,512,2026
889.0,-0.3850741982460022,0.0109871923923492,0.4868019223213196,0.6,0.12,512,2026
890.0,-0.3801300227642059,0.0130287641659379,0.4998306930065155,0.6,0.12,512,2026
891.0,-0.4002784490585327,0.006806350313127,0.5066370368003845,0.6,0.12,512,2026
892.0,-0.3944131731986999,-0.0160163268446922,0.4906207025051117,0.6,0.12,512,2026
893.0,-0.3816304504871368,-0.001481692539528,0.4891390204429626,0.6,0.12,512,2026
894.0,-0.3871965408325195,-0.018843226134777,0.470295786857605,0.6,0.12,512,2026
895.0,-0.3816550374031067,-0.0014735661679878,0.4688222110271454,0.6,0.12,512,2026
896.0,-0.3814475536346435,-0.0108595620840787,0.4579626619815826,0.6,0.12,512,2026
897.0,-0.3734539151191711,-0.0181092787533998,0.4398533701896667,0.6,0.12,512,2026
898.0,-0.3725588321685791,-0.0144216530025005,0.4254317283630371,0.6,0.12,512,2026
899.0,-0.3747135996818542,-0.0094597097486257,0.4159720242023468,0.6,0.12,512,2026
900.0,-0.3735548853874206,-0.0092834858223795,0.4066885411739349,0.6,0.12,512,2026
901.0,-0.3757948577404022,0.006142218131572,0.4128307402133941,0.6,0.12,512,2026
902.0,-0.3703890442848205,-0.0063693616539239,0.4064613878726959,0.6,0.12,512,2026
903.0,-0.3731336295604706,0.0116859003901481,0.4181472957134247,0.6,0.12,512,2026
904.0,-0.3661999702453613,0.0016278543043881,0.419775128364563,0.6,0.12,512,2026
905.0,-0.3651068806648254,-0.0150963347405195,0.4046787917613983,0.6,0.12,512,2026
906.0,-0.366047739982605,0.0036567216739058,0.4083355367183685,0.6,0.12,512,2026
907.0,-0.3718169629573822,0.0090973153710365,0.4174328446388244,0.6,0.12,512,2026
908.0,-0.3628937602043152,0.0048506683669984,0.4222835004329681,0.6,0.12,512,2026
909.0,-0.3709880113601684,0.0169690195471048,0.4392525255680084,0.6,0.12,512,2026
910.0,-0.3819158971309662,0.0148156089708209,0.454068124294281,0.6,0.12,512,2026
911.0,-0.3836138844490051,-0.0128469942137599,0.44122114777565,0.6,0.12,512,2026
912.0,-0.3692724406719208,-0.0019701570272445,0.4392509758472442,0.6,0.12,512,2026
913.0,-0.3707736730575561,0.0103739751502871,0.4496249556541443,0.6,0.12,512,2026
914.0,-0.3583077490329742,0.0206458214670419,0.4702707827091217,0.6,0.12,512,2026
915.0,-0.365331083536148,-0.0057544424198567,0.4645163416862488,0.6,0.12,512,2026
916.0,-0.3701081275939941,0.0021037270780652,0.4666200578212738,0.6,0.12,512,2026
917.0,-0.3694785833358764,-0.0246315877884626,0.441988468170166,0.6,0.12,512,2026
918.0,-0.3770070075988769,0.0058209025301039,0.4478093683719635,0.6,0.12,512,2026
919.0,-0.3855957686901092,0.0087515702471137,0.4565609395503998,0.6,0.12,512,2026
920.0,-0.3941131234169006,0.0068661058321595,0.4634270668029785,0.6,0.12,512,2026
921.0,-0.3830709159374237,0.0144234504550695,0.4778504967689514,0.6,0.12,512,2026
922.0,-0.38262939453125,-0.0043829809874296,0.4734675288200378,0.6,0.12,512,2026
923.0,-0.3871820569038391,-0.0039245318621397,0.4695429801940918,0.6,0.12,512,2026
