T,H_true,lambda2_true,sample_idx,estimator,lambda2_proj,H_proj,zeta_mae,second_diff_norm,curvature_score,mrw_residual_norm,mono_residual_norm,mrw_vs_mono_gain,scaling_fit_quality,high_q_instability,warning_flags
512,0.6,0.03,9,wavelet_leader_haar,1.0000003385357559e-06,0.5346601605415344,0.10709718247254685,0.004633232951164246,0.12206300348043442,0.012605453841388226,0.011795426718890667,0.0,0.9955624056582031,0.2819860691108911,0.0
512,0.6,0.03,9,wtmm_haar,1.0000003385357559e-06,0.5242254734039307,0.12390120456616079,0.0066002607345581055,0.16639891266822815,0.021462036296725273,0.019542597234249115,0.0,0.9934081040500944,0.28447585095452166,0.0
512,0.6,0.1,0,structure_aggregated_ols,0.021807998418807983,0.5458356738090515,0.08375125527381894,0.0064815133810043335,0.16220073401927948,0.0014636566629633307,0.011646836996078491,0.8742550611495972,0.9929057985800901,0.25510515380230314,0.0
512,0.6,0.1,0,mfdfa,0.043282780796289444,0.6069813370704651,0.03537834882736207,0.0088215172290802,0.21016602218151093,0.003141433000564575,0.024131810292601585,0.8697858452796936,0.9945402495374914,0.2744917237426444,0.0
512,0.6,0.1,0,mfdfa_quadratic,0.03254955634474754,0.5543186664581299,0.0700490315755208,0.00797058641910553,0.19298705458641052,0.0002602835593279451,0.017785126343369484,0.9853096604347229,0.9911248540912422,0.25304412672388554,0.0
512,0.6,0.1,0,wavelet_leader_haar,1.0000003385357559e-06,0.5269707441329956,0.11078024307886757,0.004164263606071472,0.1102130338549614,0.009182080626487732,0.008894185535609722,0.0,0.989115220313778,0.2757783531226252,0.0
512,0.6,0.1,0,wtmm_haar,1.0000003385357559e-06,0.5259113311767578,0.11192749341328935,0.004859164357185364,0.1278354972600937,0.015132511965930462,0.013865848071873188,0.0,0.991023760123546,0.27912769352741573,0.0
512,0.6,0.1,1,structure_aggregated_ols,0.03595292195677757,0.4948253631591797,0.17441832423210143,0.008106008172035217,0.19566935300827026,0.0014639099827036262,0.019876906648278236,0.9263045787811279,0.9979065045109841,0.22220062822543818,0.0
512,0.6,0.1,1,mfdfa,0.0417059063911438,0.59067702293396,0.03143751720587412,0.008327275514602661,0.2008037567138672,0.0032876282930374146,0.023300400003790855,0.8588656187057495,0.9828665816828611,0.26768223665582713,0.0
512,0.6,0.1,1,mfdfa_quadratic,0.010917959734797478,0.602652370929718,0.050551421443621326,0.0024580061435699463,0.06487081199884415,0.0026912193279713392,0.006439944263547659,0.582014799118042,0.9926986194311587,0.2961956541603681,0.0
512,0.6,0.1,1,wavelet_leader_haar,1.0000003385357559e-06,0.48749834299087524,0.1814683790008227,0.00208398699760437,0.05404602363705635,0.002010176656767726,0.0021866559982299805,0.08067052066326141,0.9708381109127915,0.24796083191110413,0.0
512,0.6,0.1,1,wtmm_haar,1.0000003385357559e-06,0.4637764096260071,0.21880513330300647,0.007755577564239502,0.1897830367088318,0.02406441979110241,0.02205418236553669,0.0,0.977882846982235,0.2576674167584452,0.0
512,0.6,0.1,2,structure_aggregated_ols,1.0000003385357559e-06,0.6141613721847534,0.07505924701690675,0.004005655646324158,0.10201293975114822,0.008188769221305847,0.006700262427330017,0.0,0.9983573090901342,0.3083768815322573,0.0
512,0.6,0.1,2,mfdfa,0.06271868199110031,0.6156893968582153,0.03377370138963067,0.013210773468017578,0.2848525941371918,0.0038192719221115112,0.03482547402381897,0.8903055787086487,0.9925711398039433,0.26493154461139434,0.0
512,0.6,0.1,2,mfdfa_quadratic,0.043920401483774185,0.6247988939285278,0.053955030441284225,0.009454846382141113,0.22175270318984985,0.002412542700767517,0.0243452787399292,0.9008660316467285,0.9924336898233577,0.28211012880533115,0.0
512,0.6,0.1,2,wavelet_leader_haar,1.0000003385357559e-06,0.5208278894424438,0.12184078395366665,0.0031123608350753784,0.08618643134832382,0.01124390959739685,0.01010333001613617,0.0,0.9948396349486619,0.2714467784772031,0.0
512,0.6,0.1,2,wtmm_haar,1.0000003385357559e-06,0.5274368524551392,0.10965595791737236,0.0037737637758255005,0.10342442989349365,0.016051532700657845,0.014150403439998627,0.0,0.9971436636398753,0.27816290086249795,0.0
512,0.6,0.1,3,structure_aggregated_ols,1.0000003385357559e-06,0.497479110956192,0.15953420251607892,0.007859945297241211,0.19228775799274445,0.027456896379590034,0.024744950234889984,0.0,0.993591794280117,0.2760428916628973,0.0
512,0.6,0.1,3,mfdfa,0.0681467279791832,0.59646075963974,0.01716493666172027,0.015496030449867249,0.3175097703933716,0.0024262864608317614,0.03758886083960533,0.935427188873291,0.9778249791927668,0.2498937128769967,0.0
512,0.6,0.1,3,mfdfa_quadratic,0.041952021420001984,0.618842601776123,0.04852250913778946,0.010036647319793701,0.23133935034275055,0.0007006724481470883,0.023000219836831093,0.969494104385376,0.9751973588048545,0.2787770976397038,0.0
512,0.6,0.1,3,wavelet_leader_haar,0.004675687290728092,0.5030352473258972,0.1555186549822489,0.0011293739080429077,0.030890438705682755,0.0012302050599828362,0.002773980377241969,0.5563193559646606,0.9880972014132857,0.24940967990674867,0.0
512,0.6,0.1,3,wtmm_haar,1.0000003385357559e-06,0.4788205325603485,0.19459667205810546,0.004794478416442871,0.12557543814182281,0.011774778366088867,0.011245508678257465,0.0,0.9788375782302016,0.25424754972670455,0.0
512,0.6,0.1,4,structure_aggregated_ols,0.01454109139740467,0.6297035217285156,0.07430903812249506,0.0034375786781311035,0.09384435415267944,0.0002605020999908447,0.007950524799525738,0.9671129584312439,0.9983700784299646,0.30415370924150087,0.0
512,0.6,0.1,4,mfdfa,0.04115855321288109,0.5995425581932068,0.03245867888132731,0.007988423109054565,0.19481097161769867,0.003607099177315831,0.023027682676911354,0.8433215022087097,0.9898955492622549,0.2727900888434599,0.0
512,0.6,0.1,4,mfdfa_quadratic,0.020344318822026253,0.5947247743606567,0.04427181283632914,0.004727587103843689,0.1245092898607254,0.0005716234445571899,0.011179978959262371,0.9487859010696411,0.998374539231541,0.28272658739349354,0.0
512,0.6,0.1,4,wavelet_leader_haar,1.0000003385357559e-06,0.5410236120223999,0.08809931178887685,0.0056722164154052734,0.14534449577331543,0.013879557140171528,0.013247877359390259,0.0,0.9970585580059662,0.2879805845295842,0.0
512,0.6,0.1,4,wtmm_haar,1.0000003385357559e-06,0.5211302042007446,0.11740881105264024,0.009294331073760986,0.21931703388690948,0.029263297095894814,0.02680329419672489,0.0,0.9975341945921574,0.29186434482575874,0.0
512,0.6,0.1,5,structure_aggregated_ols,0.03378665819764137,0.4940316379070282,0.17568304042021432,0.008071556687355042,0.19448736310005188,0.0006384004955179989,0.018549658358097076,0.965532124042511,0.9979347650248114,0.22242303001296643,0.0
512,0.6,0.1,5,mfdfa,0.04933452978730202,0.5483418703079224,0.08225658436616258,0.010187670588493347,0.23491767048835754,0.003365134121850133,0.027473310008645058,0.8774806261062622,0.9957933032830987,0.24088902278620528,0.0
512,0.6,0.1,5,mfdfa_quadratic,0.01682255044579506,0.5589468479156494,0.06035483479499817,0.0035713016986846924,0.09716276079416275,0.0009770840406417847,0.009333898313343525,0.8952228426933289,0.9938049245402923,0.2679118254677333,0.0
512,0.6,0.1,5,wavelet_leader_haar,1.0000003385357559e-06,0.4597259759902954,0.22823483397563296,0.004268229007720947,0.11350572109222412,0.011791795492172241,0.011007338762283325,0.0,0.9884562204712508,0.24342530419425085,0.0
512,0.6,0.1,5,wtmm_haar,1.0000003385357559e-06,0.45389825105667114,0.2376439164082209,0.005288898944854736,0.13778090476989746,0.016923503950238228,0.015441857278347015,0.0,0.9988147866651165,0.24472874392567945,0.0
512,0.6,0.1,6,structure_aggregated_ols,0.03594451770186424,0.5593534708023071,0.061142612497011785,0.0071591585874557495,0.17769941687583923,0.002731531858444214,0.020047718659043312,0.8637053966522217,0.9816354591312728,0.25559893099960473,0.0
512,0.6,0.1,6,mfdfa,1.0000003385357559e-06,0.7486016154289246,0.27578048010667167,0.002172112464904785,0.05855236575007439,0.003231321694329381,0.0029476683121174574,0.0,0.9958445789163867,0.37960124441351273,0.0
512,0.6,0.1,6,mfdfa_quadratic,0.005725382827222347,0.6918865442276001,0.17464096943537397,0.0011729300022125244,0.03413249924778938,0.00041778883314691484,0.003195191500708461,0.8689725995063782,0.9987156429560344,0.3421271827468646,0.0
512,0.6,0.1,6,wavelet_leader_haar,1.0000003385357559e-06,0.6415965557098389,0.10726052224636083,0.005626559257507324,0.1442812979221344,0.01461582351475954,0.013805374503135681,0.0,0.9977098442397262,0.3384286944962204,0.0
512,0.6,0.1,6,wtmm_haar,1.0000003385357559e-06,0.6448623538017273,0.12437012493610387,0.007693573832511902,0.19009430706501007,0.029646679759025574,0.026457682251930237,0.0,0.9960970369650384,0.3507752536818509,0.0
512,0.6,0.1,7,structure_aggregated_ols,0.0311942957341671,0.5446953177452087,0.0866991172234217,0.007665917277336121,0.18709541857242584,0.00015841424465179443,0.017014021053910255,0.9906309843063354,0.9981702341438332,0.249056463096753,0.0
512,0.6,0.1,7,mfdfa,0.021009325981140137,0.6206757426261902,0.05830489794413254,0.003227248787879944,0.08925753086805344,0.003213167190551758,0.012004673480987549,0.7322793006896973,0.9893583918847783,0.298113242734938,0.0
512,0.6,0.1,7,mfdfa_quadratic,0.009731470607221127,0.622302770614624,0.06726184189319612,0.0021492689847946167,0.061185725033283234,0.0004650503396987915,0.005364065524190664,0.9131324291229248,0.9642964520525991,0.3043254675284054,0.0
512,0.6,0.1,7,wavelet_leader_haar,1.0000003385357559e-06,0.5506723523139954,0.07987880309422811,0.004024922847747803,0.10856452584266663,0.013710220344364643,0.012398719787597656,0.0,0.9890270741469122,0.28918120275695147,0.0
512,0.6,0.1,7,wtmm_haar,1.0000003385357559e-06,0.5500300526618958,0.08306961357593536,0.005132600665092468,0.1350366771221161,0.01894376240670681,0.01696792244911194,0.0,0.9905612985040936,0.2933929810143159,0.0
512,0.6,0.1,8,structure_aggregated_ols,0.01849379949271679,0.5420191287994385,0.08940109511216478,0.004100233316421509,0.10964827984571457,0.0006291915779002011,0.010176991112530231,0.9380829334259033,0.9943236021262822,0.2576871468059967,0.0
512,0.6,0.1,8,mfdfa,0.05106139928102493,0.7035130262374878,0.18869320154190064,0.011584192514419556,0.25817030668258667,0.0018233507871627808,0.028153210878372192,0.9352014660835266,0.988209392928237,0.31547878430046217,0.0
512,0.6,0.1,8,mfdfa_quadratic,0.0380559004843235,0.670442521572113,0.13196686009565992,0.010453253984451294,0.23814904689788818,0.0015173355350270867,0.020481517538428307,0.9258716702461243,0.9904334717325143,0.30500410979114045,0.0
512,0.6,0.1,8,wavelet_leader_haar,1.0000003385357559e-06,0.5632226467132568,0.06526192128658294,0.0022847354412078857,0.06090738624334335,0.005762666463851929,0.004587521310895681,0.0,0.9981187335688976,0.284008057566973,0.0
512,0.6,0.1,8,wtmm_haar,1.0000003385357559e-06,0.5505074262619019,0.08168099919954935,0.004680350422859192,0.11806495487689972,0.019311919808387756,0.016278952360153198,0.0,0.9961108302041163,0.28900313060302085,0.0
512,0.6,0.1,9,structure_aggregated_ols,0.0319819450378418,0.6212260723114014,0.05465790828069056,0.006458982825279236,0.16356921195983887,0.0024577577132731676,0.017830610275268555,0.8621124029159546,0.9988382121910103,0.2892862588641405,0.0
512,0.6,0.1,9,mfdfa,0.05508538335561752,0.6176732778549194,0.039176033933957466,0.011289134621620178,0.25418180227279663,0.003905539633706212,0.03068181872367859,0.8726798892021179,0.9906331889333096,0.27178884480645915,0.0
512,0.6,0.1,9,mfdfa_quadratic,0.04400384798645973,0.5786409378051758,0.03612164258956909,0.009914308786392212,0.22936148941516876,0.0017095456132665277,0.02430071495473385,0.9296121597290039,0.9783034990600901,0.25827570302041924,0.0
512,0.6,0.1,9,wavelet_leader_haar,1.0000003385357559e-06,0.5196520686149597,0.12317445774873094,0.00445963442325592,0.11865951120853424,0.013446603901684284,0.012397333979606628,0.0,0.9922006834103869,0.2746147461687839,0.0
512,0.6,0.1,9,wtmm_haar,1.0000003385357559e-06,0.5190410614013672,0.12354298084974286,0.005377277731895447,0.14011666178703308,0.017868416383862495,0.016236277297139168,0.0,0.9932308172128534,0.27800633358185955,0.0
512,0.6,0.2,0,structure_aggregated_ols,0.009570122696459293,0.5748894214630127,0.10474972426891327,0.001273617148399353,0.037909023463726044,0.0017052242765203118,0.005489046219736338,0.6892150044441223,0.9988169757964688,0.28205876424459586,0.0
512,0.6,0.2,0,mfdfa,0.030782820656895638,0.603022038936615,0.09518583218256634,0.0050958991050720215,0.13445143401622772,0.004092042800039053,0.01746189594268799,0.7656148672103882,0.9941593219497914,0.282871574540015,0.0
512,0.6,0.2,0,mfdfa_quadratic,0.0319383405148983,0.46652477979660034,0.20887851466735197,0.007453203201293945,0.1831219345331192,0.0008432666654698551,0.017541974782943726,0.9518743753433228,0.9902617455639335,0.2102222708163638,0.0
512,0.6,0.2,0,wavelet_leader_haar,1.0000003385357559e-06,0.5133830308914185,0.13860376179218292,0.001692354679107666,0.04820819944143295,0.004962126258760691,0.004595672246068716,0.0,0.9922919987035715,0.2621947540294691,0.0
512,0.6,0.2,0,wtmm_haar,1.0000003385357559e-06,0.502386212348938,0.152816504240036,0.004685103893280029,0.12402909249067307,0.016055399551987648,0.014537066221237183,0.0,0.98948794991442,0.26747328808016824,0.0
512,0.6,0.2,1,structure_aggregated_ols,0.00990986730903387,0.6324301362037659,0.1314527302980423,0.0027311742305755615,0.07559138536453247,0.0003739545645657927,0.005336468573659658,0.9297505617141724,0.9973060131958196,0.308386823322677,0.0
512,0.6,0.2,1,mfdfa,0.06271078437566757,0.5874541401863098,0.07562859356403351,0.01370266079902649,0.2919750511646271,0.0031182467937469482,0.034720465540885925,0.9101637601852417,0.9881525107144431,0.25016078964888444,0.0
512,0.6,0.2,1,mfdfa_quadratic,0.03581851348280907,0.585602343082428,0.09083446363608043,0.007825210690498352,0.19048470258712769,0.0017614910611882806,0.019834354519844055,0.911143958568573,0.9987895753647718,0.26789779818950654,0.0
512,0.6,0.2,1,wavelet_leader_haar,1.0000003385357559e-06,0.5049101114273071,0.14927343527475992,0.004383012652397156,0.11625292152166367,0.012459124438464642,0.011572505347430706,0.0,0.9949163970711742,0.26649672470466224,0.0
512,0.6,0.2,1,wtmm_haar,1.0000003385357559e-06,0.4982873201370239,0.15818766504526138,0.006189078092575073,0.15747055411338806,0.0200785044580698,0.018277795985341072,0.0,0.9940311702588301,0.2699994411917984,0.0
512,0.6,0.2,2,structure_aggregated_ols,1.0000003385357559e-06,0.5173964500427246,0.13834223647912344,0.002487674355506897,0.06717915832996368,0.011710703372955322,0.009821866638958454,0.0,0.9885112321110823,0.26682368171494664,0.0
512,0.6,0.2,2,mfdfa,0.01825547404587269,0.6840975284576416,0.18261646131674455,0.002664715051651001,0.07604380697011948,0.003006358863785863,0.010430078022181988,0.7116924524307251,0.9962006369548236,0.3315757007267993,0.0
512,0.6,0.2,2,mfdfa_quadratic,1.0000003385357559e-06,0.7275213599205017,0.2598134229580562,0.0039868950843811035,0.10628431290388107,0.008102084510028362,0.007844959385693073,0.0,0.9975772813950123,0.37529336949381165,0.0
512,0.6,0.2,2,wavelet_leader_haar,1.0000003385357559e-06,0.5559095144271851,0.12482206523418427,0.0059894174337387085,0.15216748416423798,0.01659485697746277,0.015504519455134869,0.0,0.9915426538723661,0.297088543307254,0.0
512,0.6,0.2,2,wtmm_haar,1.0000003385357559e-06,0.5409848690032959,0.1318036119143168,0.008658275008201599,0.20629586279392242,0.025378311052918434,0.023480156436562538,0.0,0.9908348930547128,0.2986248384365291,0.0
512,0.6,0.2,3,structure_aggregated_ols,0.03011426515877247,0.5569374561309814,0.09269506732622783,0.006578847765922546,0.1649148017168045,0.0014774054288864136,0.01668895222246647,0.9114193916320801,0.9989122509821075,0.25757341276439016,0.0
512,0.6,0.2,3,mfdfa,0.029360471293330193,0.6302445530891418,0.11703898111979168,0.005506783723831177,0.14270679652690887,0.0028928269166499376,0.016506677493453026,0.8246981501579285,0.9875300959203028,0.29630969655423645,0.0
512,0.6,0.2,3,mfdfa_quadratic,0.0009354351786896586,0.6594306826591492,0.1602850198745728,0.0016642659902572632,0.04385136067867279,0.0017191817751154304,0.0017192214727401733,2.3077041987562552e-05,0.9863019508666292,0.33096481331984307,0.0
512,0.6,0.2,3,wavelet_leader_haar,1.0000003385357559e-06,0.5279853343963623,0.12983982264995575,0.0030611902475357056,0.08469028770923615,0.008527983911335468,0.007948920130729675,0.0,0.9876256716460436,0.27384358963426336,0.0
512,0.6,0.2,3,wtmm_haar,1.0000003385357559e-06,0.5142914056777954,0.1450417364637057,0.005534693598747253,0.14348438382148743,0.017775850370526314,0.016224103048443794,0.0,0.9953520828339953,0.27589158378245326,0.0
512,0.6,0.2,4,structure_aggregated_ols,1.0000003385357559e-06,0.5049912929534912,0.1431332528591156,0.0020884424448013306,0.05178527906537056,0.003600075840950012,0.0030066121835261583,0.0,0.9958201680664708,0.25235724931783765,0.0
512,0.6,0.2,4,mfdfa,0.0493088960647583,0.6084256768226624,0.08929941654205324,0.010322004556655884,0.23717212677001953,0.00315866875462234,0.027427712455391884,0.884804368019104,0.9916014954281951,0.270743426355769,0.0
512,0.6,0.2,4,mfdfa_quadratic,0.026178808882832527,0.5928453207015991,0.09713525076707204,0.0064105987548828125,0.16125065088272095,0.0002068231551675126,0.014307077042758465,0.9854750633239746,0.9948085773416994,0.2770326441013964,0.0
512,0.6,0.2,4,wavelet_leader_haar,0.009552329778671265,0.49138832092285156,0.1621734549601872,0.0020421594381332397,0.05796096846461296,0.0005339831113815308,0.005296590272337198,0.8990139365196228,0.9878725491053869,0.2391074799573228,0.0
512,0.6,0.2,4,wtmm_haar,1.0000003385357559e-06,0.48785123229026794,0.1668926998972892,0.0009199827909469604,0.025681115686893463,0.00271095079369843,0.0021548792719841003,0.0,0.982230004792651,0.24509380175748852,0.0
512,0.6,0.2,5,structure_aggregated_ols,0.01573983021080494,0.5729573369026184,0.10136270026365916,0.004028245806694031,0.10775692760944366,0.00041982033872045577,0.008606304414570332,0.9511088728904724,0.9982078241916805,0.2749196734420958,0.0
512,0.6,0.2,5,mfdfa,0.04126286506652832,0.609628438949585,0.09405725300312044,0.007518187165260315,0.18574164807796478,0.004417628049850464,0.02323242463171482,0.8098158836364746,0.9944443880942742,0.27868906384361347,0.0
512,0.6,0.2,5,mfdfa_quadratic,0.034918397665023804,0.5197179317474365,0.118715504805247,0.008228957653045654,0.19852426648139954,0.0007695108652114868,0.019138595089316368,0.959742546081543,0.9953273870819498,0.23444219436510916,0.0
512,0.6,0.2,5,wavelet_leader_haar,1.0000003385357559e-06,0.4891608655452728,0.16225965321063987,0.004210755228996277,0.11231991648674011,0.01061361562460661,0.010073907673358917,0.0,0.9920501189533658,0.2576879065563615,0.0
512,0.6,0.2,5,wtmm_haar,1.0000003385357559e-06,0.46652114391326904,0.2000873014330863,0.006981179118156433,0.1737482249736786,0.01927407644689083,0.01801338605582714,0.0,0.9916286794459204,0.2556698788342937,0.0
512,0.6,0.2,6,structure_aggregated_ols,0.04172646626830101,0.6308556199073792,0.11072708765665691,0.008823797106742859,0.21018974483013153,0.0025737236719578505,0.02317897044122219,0.8889246582984924,0.999597367752861,0.286979487208861,0.0
512,0.6,0.2,6,mfdfa,0.030914006754755974,0.6932786107063293,0.19223440190156307,0.005436241626739502,0.14215967059135437,0.003607461927458644,0.01743183098733425,0.7930076718330383,0.9894293616030939,0.32731603711770174,0.0
512,0.6,0.2,6,mfdfa_quadratic,0.048241134732961655,0.6301957964897156,0.10677995880444846,0.010707855224609375,0.24315571784973145,0.0021138042211532593,0.026693889871239662,0.9207786917686462,0.9899816653516602,0.2813498837994942,0.0
512,0.6,0.2,6,wavelet_leader_haar,1.0000003385357559e-06,0.5788489580154419,0.13023032744725546,0.0072869956493377686,0.179701566696167,0.02025686204433441,0.018893280997872353,0.0,0.9974019208715523,0.3127124046336829,0.0
512,0.6,0.2,6,wtmm_haar,1.0000003385357559e-06,0.5692922472953796,0.1388143002986908,0.01010209321975708,0.23334842920303345,0.030393680557608604,0.027990350499749184,0.0,0.9975337674293733,0.31781856819990495,0.0
512,0.6,0.2,7,structure_aggregated_ols,0.040473610162734985,0.5685501098632812,0.0865304966767629,0.007827773690223694,0.19143249094486237,0.003475268604233861,0.022635212168097496,0.8464288115501404,0.9990051955509379,0.2576035363894168,0.0
512,0.6,0.2,7,mfdfa,0.044105708599090576,0.6205318570137024,0.10157472987969718,0.009290486574172974,0.21860025823116302,0.002698918106034398,0.024509409442543983,0.8898460268974304,0.994871819153137,0.2801614544350065,0.0
512,0.6,0.2,7,mfdfa_quadratic,0.018976867198944092,0.6028554439544678,0.10355770687262218,0.004287406802177429,0.11424189060926437,0.0007265955209732056,0.01046657096594572,0.9304904937744141,0.9990035756690344,0.2880024675318391,0.0
512,0.6,0.2,7,wavelet_leader_haar,1.0000003385357559e-06,0.5122236609458923,0.14657529691855112,0.006876811385154724,0.17017725110054016,0.016269778832793236,0.015622913837432861,0.0,0.9954375892466821,0.2769187867264895,0.0
512,0.6,0.2,7,wtmm_haar,1.0000003385357559e-06,0.4981231987476349,0.16378902892271677,0.01038774847984314,0.23743824660778046,0.02857300639152527,0.026704182848334312,0.0,0.9943321452830225,0.28206444561122745,0.0
512,0.6,0.2,8,structure_aggregated_ols,1.0000003385357559e-06,0.6283426284790039,0.13848187625408173,0.0023180246353149414,0.06410416215658188,0.004854371305555105,0.004701003432273865,0.0,0.9979967219839985,0.32097210153353073,0.0
512,0.6,0.2,8,mfdfa,0.04528403654694557,0.6047533750534058,0.08899066448211672,0.00943426787853241,0.22156453132629395,0.002912744879722595,0.02516683004796505,0.8842273950576782,0.9944306714202957,0.271547298224322,0.0
512,0.6,0.2,8,mfdfa_quadratic,0.01512825209647417,0.5793883800506592,0.10211616257826488,0.0032313019037246704,0.08861337602138519,0.0008683602209202945,0.008399546146392822,0.896511435508728,0.9963744451134507,0.2793213214070157,0.0
512,0.6,0.2,8,wavelet_leader_haar,1.0000003385357559e-06,0.564877986907959,0.13366933166980743,0.009626641869544983,0.22359780967235565,0.024694165214896202,0.023351186886429787,0.0,0.9897406559614552,0.3122929908573453,0.0
512,0.6,0.2,8,wtmm_haar,1.0000003385357559e-06,0.5616306066513062,0.14348225792249045,0.011669591069221497,0.26026299595832825,0.03609937056899071,0.0331362821161747,0.0,0.9908329653254196,0.3196774392846067,0.0
512,0.6,0.2,9,structure_aggregated_ols,0.0017964242724701762,0.5355953574180603,0.11823748548825581,0.0021534860134124756,0.05467723309993744,0.001710598706267774,0.0019177893409505486,0.10797987878322601,0.9975058436859415,0.2644785863623713,0.0
512,0.6,0.2,9,mfdfa,0.02698075771331787,0.6702225208282471,0.161923501888911,0.005269676446914673,0.13774490356445312,0.0023139913100749254,0.015078832395374775,0.8464843034744263,0.9913603346880165,0.31734772020710333,0.0
512,0.6,0.2,9,mfdfa_quadratic,0.024935008957982063,0.6687785387039185,0.1619712005058925,0.0056352317333221436,0.1447397768497467,0.0009358624811284244,0.013760526664555073,0.9319216012954712,0.9992241287852798,0.3167459171602036,0.0
512,0.6,0.2,9,wavelet_leader_haar,1.0000003385357559e-06,0.541085958480835,0.12474835415681203,0.006774410605430603,0.16832971572875977,0.01574721932411194,0.015180990099906921,0.0,0.9938405194655607,0.2910454670603956,0.0
512,0.6,0.2,9,wtmm_haar,1.0000003385357559e-06,0.5077414512634277,0.15812584509452185,0.011440694332122803,0.255675345659256,0.03067212551832199,0.028827952221035957,0.0,0.9891350012886484,0.2902216156965801,0.0
1024,0.4,0.0,0,structure_aggregated_ols,0.03186282888054848,0.4576614201068878,0.09681862890720361,0.006418272852897644,0.16248126327991486,0.002375168027356267,0.01775556243956089,0.8661808371543884,0.9979770642083388,0.20745573219340796,0.0
1024,0.4,0.0,0,mfdfa,0.06003212928771973,0.4861961603164673,0.14290705621242517,0.012713611125946045,0.27707430720329285,0.003604292869567871,0.033329982310533524,0.8918336033821106,0.9902463475649553,0.2020199693935119,0.0
1024,0.4,0.0,0,mfdfa_quadratic,0.033090174198150635,0.45846033096313477,0.09774074753125502,0.007529720664024353,0.18456287682056427,0.0011671384563669562,0.018237711861729622,0.9359527826309204,0.9962189403077368,0.20570944576832373,0.0
1024,0.4,0.0,0,wavelet_leader_haar,0.0029495658818632364,0.4003782272338867,0.0016525606314341246,0.0006171762943267822,0.01844116672873497,0.0001888275146484375,0.001632101833820343,0.8837625980377197,0.9911465478458235,0.19816182751484623,0.0
1024,0.4,0.0,0,wtmm_haar,1.0000003385357559e-06,0.39696818590164185,0.004719572265942949,0.0010363906621932983,0.028917178511619568,0.004525629337877035,0.003808495821431279,0.0,0.990933432035053,0.20168019115284602,0.0
1024,0.4,0.0,1,structure_aggregated_ols,1.0000003385357559e-06,0.38932907581329346,0.018859184781710364,0.0011512339115142822,0.031201303005218506,0.001035096705891192,0.001045122742652893,0.00958399660885334,0.9967746383450983,0.19359240232575775,0.0
1024,0.4,0.0,1,mfdfa,0.05804317444562912,0.46739518642425537,0.10997212727864576,0.013236939907073975,0.2854904234409332,0.002005959628149867,0.03191034123301506,0.9371083378791809,0.9863414649068672,0.1921882421860342,0.0
1024,0.4,0.0,1,mfdfa_quadratic,0.04073226451873779,0.42689239978790283,0.04127205957969024,0.009767681360244751,0.22686496376991272,0.0006449570064432919,0.022301362827420235,0.9710363745689392,0.9902460089178157,0.18358594008055557,0.0
1024,0.4,0.0,1,wavelet_leader_haar,1.0000003385357559e-06,0.3664146065711975,0.05665429631869004,0.003088727593421936,0.08463938534259796,0.011045011691749096,0.009937390685081482,0.0,0.9805237930993184,0.19397271009178008,0.0
1024,0.4,0.0,1,wtmm_haar,1.0000003385357559e-06,0.3733620047569275,0.044424384335676886,0.003524214029312134,0.09067928045988083,0.01251619029790163,0.011042885482311249,0.0,0.9919166987357508,0.19781612844704777,0.0
1024,0.4,0.0,2,structure_aggregated_ols,0.015643415972590446,0.39565566182136536,0.012449800968170213,0.003745347261428833,0.10114598274230957,0.000270158052444458,0.008569881319999695,0.9683628678321838,0.9990756079308385,0.1863958513125829,0.0
1024,0.4,0.0,2,mfdfa,0.05712365359067917,0.46206414699554443,0.10105356375376377,0.012098133563995361,0.2671184241771698,0.0034029483795166016,0.03171807900071144,0.8926845788955688,0.9894009294959627,0.19192110760178227,0.0
1024,0.4,0.0,2,mfdfa_quadratic,0.042357202619314194,0.4437806308269501,0.07067630986372624,0.009900674223899841,0.22915194928646088,0.0010751858353614807,0.023277105763554573,0.9537683129310608,0.998949598459669,0.1913301311482808,0.0
1024,0.4,0.0,2,wavelet_leader_haar,0.00038033732562325895,0.3737366199493408,0.04612585107485459,0.0005177557468414307,0.0140533447265625,0.00048823654651641846,0.000532098114490509,0.08227672427892685,0.98603099444003,0.18604329926823404,0.0
1024,0.4,0.0,2,wtmm_haar,1.0000003385357559e-06,0.35140490531921387,0.08249764094750092,0.003798753023147583,0.10276421904563904,0.012884795665740967,0.011674565263092518,0.0,0.9959488914736777,0.1887726929048943,0.0
1024,0.4,0.0,3,structure_aggregated_ols,0.005676566623151302,0.3910375237464905,0.016385897497336127,0.0010781139135360718,0.031730469316244125,0.0006161332130432129,0.003200312377884984,0.8072249293327332,0.9990524721254695,0.19199671872630486,0.0
1024,0.4,0.0,3,mfdfa,0.051813989877700806,0.4604935944080353,0.09897782206535333,0.011043444275856018,0.24951018393039703,0.0030008580069988966,0.028765259310603142,0.8956465721130371,0.9791792948805359,0.19471995112251012,0.0
1024,0.4,0.0,3,mfdfa_quadratic,0.02647710219025612,0.4251802861690521,0.04030903230110799,0.006307527422904968,0.159128338098526,0.00048413375043310225,0.01451976876705885,0.9665903449058533,0.9933241783088519,0.1932851819542955,0.0
