factor,window_id,time_index,metric,original_value,shuffled_value,gap
F-F_Research_Data_Factors_daily:Mkt-RF,2,1929-12-05,lambda2,0.0952780777325199,0.0509963371285608,0.044281740603959
F-F_Research_Data_Factors_daily:Mkt-RF,2,1929-12-05,p_MRW,0.820874051932857,0.7435932092778731,0.0772808426549839
F-F_Research_Data_Factors_daily:Mkt-RF,2,1929-12-05,f_alpha_width,0.1905561554650396,0.1019926742571219,0.0885634812079177
F-F_Research_Data_Factors_daily:Mkt-RF,2,1929-12-05,logvol_cov_slope,0.0688138410692817,-0.0267038203748145,0.0955176614440962
F-F_Research_Data_Factors_daily:Mkt-RF,3,1930-10-09,lambda2,0.0967313596760959,0.065703408732811,0.0310279509432849
F-F_Research_Data_Factors_daily:Mkt-RF,3,1930-10-09,p_MRW,0.8288303631433586,0.7526813265842546,0.0761490365591039
F-F_Research_Data_Factors_daily:Mkt-RF,3,1930-10-09,f_alpha_width,0.1934627193521917,0.1314068174656217,0.0620559018865699
F-F_Research_Data_Factors_daily:Mkt-RF,3,1930-10-09,logvol_cov_slope,0.0823789229277418,-0.013873330431582,0.0962522533593238
F-F_Research_Data_Factors_daily:Mkt-RF,4,1931-08-11,lambda2,0.0451510903440404,0.0154903789544309,0.0296607113896094
F-F_Research_Data_Factors_daily:Mkt-RF,4,1931-08-11,p_MRW,0.7684612013496919,0.7294950107265765,0.0389661906231153
F-F_Research_Data_Factors_daily:Mkt-RF,4,1931-08-11,f_alpha_width,0.0903021806880806,0.030980757908862,0.0593214227792185
F-F_Research_Data_Factors_daily:Mkt-RF,4,1931-08-11,logvol_cov_slope,0.0368651069414381,0.0267558922359345,0.0101092147055035
F-F_Research_Data_Factors_daily:Mkt-RF,5,1932-06-14,lambda2,0.029538675968723,0.052549307476553,-0.02301063150783
F-F_Research_Data_Factors_daily:Mkt-RF,5,1932-06-14,p_MRW,0.7474094352245603,0.7679453591350307,-0.0205359239104704
F-F_Research_Data_Factors_daily:Mkt-RF,5,1932-06-14,f_alpha_width,0.0590773519374457,0.105098614953106,-0.0460212630156602
F-F_Research_Data_Factors_daily:Mkt-RF,5,1932-06-14,logvol_cov_slope,0.0231870102662591,0.0300360561020505,-0.0068490458357914
F-F_Research_Data_Factors_daily:Mkt-RF,6,1933-04-28,lambda2,0.0142301790015549,0.0137257941526431,0.0005043848489118
F-F_Research_Data_Factors_daily:Mkt-RF,6,1933-04-28,p_MRW,0.7260542769329204,0.7165703145720471,0.0094839623608732
F-F_Research_Data_Factors_daily:Mkt-RF,6,1933-04-28,f_alpha_width,0.0284603580031096,0.0274515883052863,0.0010087696978232
F-F_Research_Data_Factors_daily:Mkt-RF,6,1933-04-28,logvol_cov_slope,0.0136195778643525,-0.0259408352696982,0.0395604131340508
F-F_Research_Data_Factors_daily:Mkt-RF,7,1934-03-07,lambda2,0.002851699929717,0.0329447407747922,-0.0300930408450751
F-F_Research_Data_Factors_daily:Mkt-RF,7,1934-03-07,p_MRW,0.702716294067036,0.7551413753251052,-0.0524250812580692
F-F_Research_Data_Factors_daily:Mkt-RF,7,1934-03-07,f_alpha_width,0.0057033998594336,0.0658894815495847,-0.060186081690151
F-F_Research_Data_Factors_daily:Mkt-RF,7,1934-03-07,logvol_cov_slope,-0.0103796096492976,0.0299961663408803,-0.040375775990178
F-F_Research_Data_Factors_daily:Mkt-RF,8,1935-01-07,lambda2,0.0096837327714795,0.0257533754574007,-0.0160696426859211
F-F_Research_Data_Factors_daily:Mkt-RF,8,1935-01-07,p_MRW,0.7134890123520121,0.724726014754894,-0.0112370024028818
F-F_Research_Data_Factors_daily:Mkt-RF,8,1935-01-07,f_alpha_width,0.0193674655429588,0.0515067509148013,-0.0321392853718425
F-F_Research_Data_Factors_daily:Mkt-RF,8,1935-01-07,logvol_cov_slope,-0.008589424325714,-0.0215470169605361,0.0129575926348221
F-F_Research_Data_Factors_daily:Mkt-RF,9,1935-11-06,lambda2,0.0242680628773123,0.0226166754749047,0.0016513874024076
F-F_Research_Data_Factors_daily:Mkt-RF,9,1935-11-06,p_MRW,0.7268936791870421,0.7233633482451094,0.0035303309419326
F-F_Research_Data_Factors_daily:Mkt-RF,9,1935-11-06,f_alpha_width,0.0485361257546246,0.0452333509498088,0.0033027748048157
F-F_Research_Data_Factors_daily:Mkt-RF,9,1935-11-06,logvol_cov_slope,0.0036314188893351,-0.0471270734150787,0.0507584923044138
F-F_Research_Data_Factors_daily:Mkt-RF,10,1936-09-05,lambda2,0.0360907716881449,0.0162552401728415,0.0198355315153033
F-F_Research_Data_Factors_daily:Mkt-RF,10,1936-09-05,p_MRW,0.7349427175259138,0.7179156962719799,0.0170270212539338
F-F_Research_Data_Factors_daily:Mkt-RF,10,1936-09-05,f_alpha_width,0.0721815433762895,0.0325104803456831,0.0396710630306064
F-F_Research_Data_Factors_daily:Mkt-RF,10,1936-09-05,logvol_cov_slope,0.0038663681160897,-0.0025615932371433,0.006427961353233
F-F_Research_Data_Factors_daily:Mkt-RF,11,1937-07-14,lambda2,0.0375797108541107,0.0066897427032344,0.0308899681508762
F-F_Research_Data_Factors_daily:Mkt-RF,11,1937-07-14,p_MRW,0.7329732598470774,0.711743365078914,0.0212298947681633
F-F_Research_Data_Factors_daily:Mkt-RF,11,1937-07-14,f_alpha_width,0.0751594217082216,0.0133794854064687,0.0617799363017529
F-F_Research_Data_Factors_daily:Mkt-RF,11,1937-07-14,logvol_cov_slope,-0.0024416307362554,0.0038494795133617,-0.0062911102496171
F-F_Research_Data_Factors_daily:Mkt-RF,12,1938-05-16,lambda2,0.0126498336212652,0.0171109280769082,-0.0044610944556429
F-F_Research_Data_Factors_daily:Mkt-RF,12,1938-05-16,p_MRW,0.7152667507559244,0.7182563398463211,-0.0029895890903967
F-F_Research_Data_Factors_daily:Mkt-RF,12,1938-05-16,f_alpha_width,0.0252996672425306,0.0342218561538167,-0.0089221889112861
F-F_Research_Data_Factors_daily:Mkt-RF,12,1938-05-16,logvol_cov_slope,-0.0143557619587888,-0.0075070477996032,-0.0068487141591856
F-F_Research_Data_Factors_daily:Mkt-RF,13,1939-03-18,lambda2,0.0090676098466505,0.0138216674999403,-0.0047540576532898
F-F_Research_Data_Factors_daily:Mkt-RF,13,1939-03-18,p_MRW,0.7117337574428897,0.7241612726190365,-0.0124275151761468
F-F_Research_Data_Factors_daily:Mkt-RF,13,1939-03-18,f_alpha_width,0.018135219693301,0.0276433349998806,-0.0095081153065796
F-F_Research_Data_Factors_daily:Mkt-RF,13,1939-03-18,logvol_cov_slope,-0.0120098811281422,0.0102009427263954,-0.0222108238545377
F-F_Research_Data_Factors_daily:Mkt-RF,14,1940-01-18,lambda2,0.0316796881554503,0.0187327719491814,0.0129469162062688
F-F_Research_Data_Factors_daily:Mkt-RF,14,1940-01-18,p_MRW,0.7485099954113513,0.7241865765445266,0.0243234188668247
F-F_Research_Data_Factors_daily:Mkt-RF,14,1940-01-18,f_alpha_width,0.0633593763109003,0.0374655438983624,0.0258938324125378
F-F_Research_Data_Factors_daily:Mkt-RF,14,1940-01-18,logvol_cov_slope,0.0235378237562586,0.0044322496696985,0.0191055740865601
F-F_Research_Data_Factors_daily:Mkt-RF,15,1940-11-18,lambda2,0.0774777476183672,0.0374769901724747,0.0400007574458924
F-F_Research_Data_Factors_daily:Mkt-RF,15,1940-11-18,p_MRW,0.8029450606048263,0.7340636044939309,0.0688814561108953
F-F_Research_Data_Factors_daily:Mkt-RF,15,1940-11-18,f_alpha_width,0.1549554952367348,0.0749539803449497,0.080001514891785
F-F_Research_Data_Factors_daily:Mkt-RF,15,1940-11-18,logvol_cov_slope,0.0569781931749293,-0.0231469591461349,0.0801251523210642
F-F_Research_Data_Factors_daily:Mkt-RF,16,1941-09-18,lambda2,0.0858864371618228,0.0487593739973453,0.0371270631644775
F-F_Research_Data_Factors_daily:Mkt-RF,16,1941-09-18,p_MRW,0.803109127312269,0.7413623128662913,0.0617468144459777
F-F_Research_Data_Factors_daily:Mkt-RF,16,1941-09-18,f_alpha_width,0.1717728743236456,0.0975187479946911,0.0742541263289545
F-F_Research_Data_Factors_daily:Mkt-RF,16,1941-09-18,logvol_cov_slope,0.0489390156350793,-0.0029030353425057,0.0518420509775851
F-F_Research_Data_Factors_daily:Mkt-RF,17,1942-07-22,lambda2,0.0511884804582063,0.0261050149192633,0.025083465538943
F-F_Research_Data_Factors_daily:Mkt-RF,17,1942-07-22,p_MRW,0.7468420410278467,0.7256597322898305,0.0211823087380161
F-F_Research_Data_Factors_daily:Mkt-RF,17,1942-07-22,f_alpha_width,0.102376960916413,0.0522100298385265,0.0501669310778864
F-F_Research_Data_Factors_daily:Mkt-RF,17,1942-07-22,logvol_cov_slope,0.0040163332798971,-0.0083789961429423,0.0123953294228394
F-F_Research_Data_Factors_daily:Mkt-RF,18,1943-05-24,lambda2,0.0726777526992832,0.0350134979502881,0.037664254748995
F-F_Research_Data_Factors_daily:Mkt-RF,18,1943-05-24,p_MRW,0.7782287964232297,0.7312969415453955,0.0469318548778342
F-F_Research_Data_Factors_daily:Mkt-RF,18,1943-05-24,f_alpha_width,0.1453555053985664,0.070026995900576,0.0753285094979904
F-F_Research_Data_Factors_daily:Mkt-RF,18,1943-05-24,logvol_cov_slope,0.0263693247122449,-0.0315381523852149,0.0579074770974599
F-F_Research_Data_Factors_daily:Mkt-RF,19,1944-03-25,lambda2,0.0418565711884172,0.0375309144627528,0.0043256567256644
F-F_Research_Data_Factors_daily:Mkt-RF,19,1944-03-25,p_MRW,0.745344666210754,0.733129549731643,0.0122151164791109
F-F_Research_Data_Factors_daily:Mkt-RF,19,1944-03-25,f_alpha_width,0.0837131423768342,0.0750618289255057,0.0086513134513285
F-F_Research_Data_Factors_daily:Mkt-RF,19,1944-03-25,logvol_cov_slope,0.0101547373914863,-0.0057071632338298,0.0158619006253162
F-F_Research_Data_Factors_daily:Mkt-RF,20,1945-01-29,lambda2,0.0270205579163334,0.0094625925244024,0.017557965391931
F-F_Research_Data_Factors_daily:Mkt-RF,20,1945-01-29,p_MRW,0.7293890500750964,0.7129848389643801,0.0164042111107162
F-F_Research_Data_Factors_daily:Mkt-RF,20,1945-01-29,f_alpha_width,0.054041115832667,0.0189251850488048,0.0351159307838622
F-F_Research_Data_Factors_daily:Mkt-RF,20,1945-01-29,logvol_cov_slope,0.0036740167137777,-0.0514906303128989,0.0551646470266767
F-F_Research_Data_Factors_daily:Mkt-RF,21,1945-12-17,lambda2,0.0245189397603879,0.0209121922487134,0.0036067475116745
F-F_Research_Data_Factors_daily:Mkt-RF,21,1945-12-17,p_MRW,0.728442317056815,0.7216571161843781,0.0067852008724368
F-F_Research_Data_Factors_daily:Mkt-RF,21,1945-12-17,f_alpha_width,0.0490378795207757,0.0418243844974264,0.0072134950233493
F-F_Research_Data_Factors_daily:Mkt-RF,21,1945-12-17,logvol_cov_slope,0.00485271037315,0.0006573812299601,0.0041953291431898
F-F_Research_Data_Factors_daily:Mkt-RF,22,1946-11-13,lambda2,0.0693449362250228,0.0397183492182919,0.0296265870067309
F-F_Research_Data_Factors_daily:Mkt-RF,22,1946-11-13,p_MRW,0.8042433724589906,0.7567298966853012,0.0475134757736893
F-F_Research_Data_Factors_daily:Mkt-RF,22,1946-11-13,f_alpha_width,0.1386898724500457,0.0794366984365839,0.0592531740134617
F-F_Research_Data_Factors_daily:Mkt-RF,22,1946-11-13,logvol_cov_slope,0.0655060536769019,0.0262798476177355,0.0392262060591663
F-F_Research_Data_Factors_daily:Mkt-RF,23,1947-10-04,lambda2,0.0395277811800066,0.0493158830296422,-0.0097881018496355
F-F_Research_Data_Factors_daily:Mkt-RF,23,1947-10-04,p_MRW,0.7659913880081263,0.7634428234292487,0.0025485645788775
F-F_Research_Data_Factors_daily:Mkt-RF,23,1947-10-04,f_alpha_width,0.0790555623600132,0.0986317660592839,-0.0195762036992707
F-F_Research_Data_Factors_daily:Mkt-RF,23,1947-10-04,logvol_cov_slope,0.0458785974706118,0.0266820128458822,0.0191965846247296
F-F_Research_Data_Factors_daily:Mkt-RF,24,1948-08-23,lambda2,0.0149393751071095,0.0400901973086295,-0.0251508222015199
F-F_Research_Data_Factors_daily:Mkt-RF,24,1948-08-23,p_MRW,0.7173655195653356,0.7665621476392631,-0.0491966280739275
F-F_Research_Data_Factors_daily:Mkt-RF,24,1948-08-23,f_alpha_width,0.0298787502142192,0.0801803946172596,-0.0503016444030404
F-F_Research_Data_Factors_daily:Mkt-RF,24,1948-08-23,logvol_cov_slope,-0.0010903391275754,0.04334347323354,-0.0444338123611154
F-F_Research_Data_Factors_daily:Mkt-RF,25,1949-07-11,lambda2,0.0136747949968837,0.0261612030400705,-0.0124864080431867
F-F_Research_Data_Factors_daily:Mkt-RF,25,1949-07-11,p_MRW,0.7164760961901794,0.7260075188004256,-0.0095314226102461
F-F_Research_Data_Factors_daily:Mkt-RF,25,1949-07-11,f_alpha_width,0.027349589993767,0.0523224060801417,-0.0249728160863746
F-F_Research_Data_Factors_daily:Mkt-RF,25,1949-07-11,logvol_cov_slope,-0.0249017535344659,-0.0208585302117988,-0.004043223322667
F-F_Research_Data_Factors_daily:Mkt-RF,26,1950-05-26,lambda2,0.0491073419997488,0.0580754190239893,-0.0089680770242404
F-F_Research_Data_Factors_daily:Mkt-RF,26,1950-05-26,p_MRW,0.7568474268604233,0.7796694450363666,-0.0228220181759433
F-F_Research_Data_Factors_daily:Mkt-RF,26,1950-05-26,f_alpha_width,0.0982146839994976,0.1161508380479791,-0.0179361540484814
F-F_Research_Data_Factors_daily:Mkt-RF,26,1950-05-26,logvol_cov_slope,0.0186624462729963,0.0402204534601925,-0.0215580071871962
F-F_Research_Data_Factors_daily:Mkt-RF,27,1951-04-21,lambda2,0.0802535540970141,0.0568527850606568,0.0234007690363572
F-F_Research_Data_Factors_daily:Mkt-RF,27,1951-04-21,p_MRW,0.796566922614402,0.7568453976259878,0.0397215249884141
F-F_Research_Data_Factors_daily:Mkt-RF,27,1951-04-21,f_alpha_width,0.1605071081940283,0.1137055701213138,0.0468015380727144
F-F_Research_Data_Factors_daily:Mkt-RF,27,1951-04-21,logvol_cov_slope,0.045584806616339,0.012509677852604,0.033075128763735
F-F_Research_Data_Factors_daily:Mkt-RF,28,1952-03-14,lambda2,0.0469034106898169,0.0494677174895768,-0.0025643067997598
F-F_Research_Data_Factors_daily:Mkt-RF,28,1952-03-14,p_MRW,0.7633498313751782,0.7475837173537508,0.0157661140214273
F-F_Research_Data_Factors_daily:Mkt-RF,28,1952-03-14,f_alpha_width,0.0938068213796338,0.0989354349791541,-0.0051286135995203
F-F_Research_Data_Factors_daily:Mkt-RF,28,1952-03-14,logvol_cov_slope,0.0278697483951547,0.0063046959995935,0.0215650523955611
F-F_Research_Data_Factors_daily:Mkt-RF,29,1953-03-04,lambda2,0.0121291366664665,0.0278333255992617,-0.0157041889327951
F-F_Research_Data_Factors_daily:Mkt-RF,29,1953-03-04,p_MRW,0.7159771461448038,0.7258545734573704,-0.0098774273125665
F-F_Research_Data_Factors_daily:Mkt-RF,29,1953-03-04,f_alpha_width,0.0242582733329334,0.0556666511985234,-0.03140837786559
F-F_Research_Data_Factors_daily:Mkt-RF,29,1953-03-04,logvol_cov_slope,0.0008723874771956,-0.0314562934679668,0.0323286809451624
F-F_Research_Data_Factors_daily:Mkt-RF,30,1954-03-04,lambda2,0.0217967921514316,0.0008300406494296,0.0209667515020019
F-F_Research_Data_Factors_daily:Mkt-RF,30,1954-03-04,p_MRW,0.7276877246283648,0.7048798876604047,0.0228078369679601
F-F_Research_Data_Factors_daily:Mkt-RF,30,1954-03-04,f_alpha_width,0.043593584302863,0.0016600812988597,0.0419335030040033
F-F_Research_Data_Factors_daily:Mkt-RF,30,1954-03-04,logvol_cov_slope,0.006124373872633,-0.0144635709292396,0.0205879448018726
F-F_Research_Data_Factors_daily:Mkt-RF,31,1955-03-03,lambda2,0.0344282651939169,0.0221183025814345,0.0123099626124824
F-F_Research_Data_Factors_daily:Mkt-RF,31,1955-03-03,p_MRW,0.7311806001350284,0.7217840548244998,0.0093965453105285
F-F_Research_Data_Factors_daily:Mkt-RF,31,1955-03-03,f_alpha_width,0.0688565303878341,0.0442366051628697,0.0246199252249643
F-F_Research_Data_Factors_daily:Mkt-RF,31,1955-03-03,logvol_cov_slope,-0.0087928766188061,-0.0236501637005106,0.0148572870817045
F-F_Research_Data_Factors_daily:Mkt-RF,32,1956-03-02,lambda2,0.0515734489899626,0.0847285660152192,-0.0331551170252566
F-F_Research_Data_Factors_daily:Mkt-RF,32,1956-03-02,p_MRW,0.7515562455878377,0.7677380650080019,-0.0161818194201641
F-F_Research_Data_Factors_daily:Mkt-RF,32,1956-03-02,f_alpha_width,0.1031468979799249,0.1694571320304386,-0.0663102340505137
F-F_Research_Data_Factors_daily:Mkt-RF,32,1956-03-02,logvol_cov_slope,0.0094628130249164,-0.0145398516233002,0.0240026646482166
F-F_Research_Data_Factors_daily:Mkt-RF,33,1957-03-05,lambda2,0.0473853299732065,0.0644133072692189,-0.0170279772960124
F-F_Research_Data_Factors_daily:Mkt-RF,33,1957-03-05,p_MRW,0.7666681793114721,0.7536730606582606,0.0129951186532115
F-F_Research_Data_Factors_daily:Mkt-RF,33,1957-03-05,f_alpha_width,0.0947706599464127,0.1288266145384385,-0.0340559545920258
F-F_Research_Data_Factors_daily:Mkt-RF,33,1957-03-05,logvol_cov_slope,0.0320701101489927,-0.0242998186856638,0.0563699288346566
F-F_Research_Data_Factors_daily:Mkt-RF,34,1958-03-04,lambda2,0.0265092279415189,0.0140310429568509,0.012478184984668
F-F_Research_Data_Factors_daily:Mkt-RF,34,1958-03-04,p_MRW,0.7451038499337028,0.7197478209447689,0.0253560289889339
F-F_Research_Data_Factors_daily:Mkt-RF,34,1958-03-04,f_alpha_width,0.0530184558830377,0.0280620859137019,0.0249563699693358
F-F_Research_Data_Factors_daily:Mkt-RF,34,1958-03-04,logvol_cov_slope,0.0231766624845778,0.0042038649340279,0.0189727975505498
F-F_Research_Data_Factors_daily:Mkt-RF,35,1959-03-05,lambda2,0.0529224033413147,0.0511429690192167,0.0017794343220979
F-F_Research_Data_Factors_daily:Mkt-RF,35,1959-03-05,p_MRW,0.7523066060513273,0.7434761602005395,0.0088304458507877
F-F_Research_Data_Factors_daily:Mkt-RF,35,1959-03-05,f_alpha_width,0.1058448066826297,0.1022859380384337,0.0035588686441959
F-F_Research_Data_Factors_daily:Mkt-RF,35,1959-03-05,logvol_cov_slope,0.0100347787841995,-0.0156288323915419,0.0256636111757414
F-F_Research_Data_Factors_daily:Mkt-RF,36,1960-03-03,lambda2,0.0379973392510922,0.0106607263090273,0.0273366129420648
F-F_Research_Data_Factors_daily:Mkt-RF,36,1960-03-03,p_MRW,0.7482190575993125,0.7139965621514435,0.034222495447869
F-F_Research_Data_Factors_daily:Mkt-RF,36,1960-03-03,f_alpha_width,0.0759946785021846,0.0213214526180547,0.0546732258841299
F-F_Research_Data_Factors_daily:Mkt-RF,36,1960-03-03,logvol_cov_slope,0.0177138932707215,-0.0016962407004707,0.0194101339711922
F-F_Research_Data_Factors_daily:Mkt-RF,37,1961-03-03,lambda2,0.0095627836726497,0.018564481386938,-0.0090016977142883
F-F_Research_Data_Factors_daily:Mkt-RF,37,1961-03-03,p_MRW,0.7193644406658197,0.7194331936661965,-6.875300037678667e-05
F-F_Research_Data_Factors_daily:Mkt-RF,37,1961-03-03,f_alpha_width,0.0191255673452995,0.0371289627738761,-0.0180033954285765
F-F_Research_Data_Factors_daily:Mkt-RF,37,1961-03-03,logvol_cov_slope,0.0191255673452994,-0.0115750921148369,0.0307006594601364
F-F_Research_Data_Factors_daily:Mkt-RF,38,1962-03-06,lambda2,0.022705345055433,0.0,0.022705345055433
F-F_Research_Data_Factors_daily:Mkt-RF,38,1962-03-06,p_MRW,0.7410157212693321,0.6843809527633031,0.056634768506029
F-F_Research_Data_Factors_daily:Mkt-RF,38,1962-03-06,f_alpha_width,0.0454106901108658,0.0,0.0454106901108658
F-F_Research_Data_Factors_daily:Mkt-RF,38,1962-03-06,logvol_cov_slope,0.0358780183714423,-0.0205441362606507,0.0564221546320931
F-F_Research_Data_Factors_daily:Mkt-RF,39,1963-03-06,lambda2,0.0633964888365711,0.0337892556435341,0.029607233193037
F-F_Research_Data_Factors_daily:Mkt-RF,39,1963-03-06,p_MRW,0.7964376238429496,0.7318494217878724,0.0645882020550772
F-F_Research_Data_Factors_daily:Mkt-RF,39,1963-03-06,f_alpha_width,0.1267929776731423,0.0675785112870679,0.0592144663860744
F-F_Research_Data_Factors_daily:Mkt-RF,39,1963-03-06,logvol_cov_slope,0.064499701113846,-0.0088018301487127,0.0733015312625587
F-F_Research_Data_Factors_daily:Mkt-RF,40,1964-03-06,lambda2,0.0750408854185566,0.0888971660974628,-0.0138562806789062
F-F_Research_Data_Factors_daily:Mkt-RF,40,1964-03-06,p_MRW,0.806179306898504,0.7688842125830878,0.0372950943154162
F-F_Research_Data_Factors_daily:Mkt-RF,40,1964-03-06,f_alpha_width,0.1500817708371132,0.1777943321949255,-0.0277125613578123
F-F_Research_Data_Factors_daily:Mkt-RF,40,1964-03-06,logvol_cov_slope,0.0633050539905753,0.0004186877169452,0.0628863662736301
F-F_Research_Data_Factors_daily:Mkt-RF,41,1965-03-08,lambda2,0.0707161719503628,0.0405855967227303,0.0301305752276324
F-F_Research_Data_Factors_daily:Mkt-RF,41,1965-03-08,p_MRW,0.7977002891416158,0.7500753989906863,0.0476248901509295
F-F_Research_Data_Factors_daily:Mkt-RF,41,1965-03-08,f_alpha_width,0.1414323439007255,0.0811711934454612,0.0602611504552643
F-F_Research_Data_Factors_daily:Mkt-RF,41,1965-03-08,logvol_cov_slope,0.0543803579645927,0.0174900079275509,0.0368903500370418
F-F_Research_Data_Factors_daily:Mkt-RF,42,1966-03-07,lambda2,0.0714240987623309,0.0243956506821731,0.0470284480801578
F-F_Research_Data_Factors_daily:Mkt-RF,42,1966-03-07,p_MRW,0.8073341513660983,0.7244869853099872,0.082847166056111
F-F_Research_Data_Factors_daily:Mkt-RF,42,1966-03-07,f_alpha_width,0.1428481975246621,0.048791301364346,0.0940568961603161
F-F_Research_Data_Factors_daily:Mkt-RF,42,1966-03-07,logvol_cov_slope,0.0688849570567057,-0.0097556798737064,0.0786406369304121
F-F_Research_Data_Factors_daily:Mkt-RF,43,1967-03-07,lambda2,0.0706569863979053,0.0308853505287932,0.039771635869112
F-F_Research_Data_Factors_daily:Mkt-RF,43,1967-03-07,p_MRW,0.8070152523943412,0.7479941299747983,0.0590211224195429
F-F_Research_Data_Factors_daily:Mkt-RF,43,1967-03-07,f_alpha_width,0.1413139727958109,0.0617707010575868,0.0795432717382241
F-F_Research_Data_Factors_daily:Mkt-RF,43,1967-03-07,logvol_cov_slope,0.0786190094075274,0.0237722340456751,0.0548467753618522
F-F_Research_Data_Factors_daily:Mkt-RF,44,1968-03-07,lambda2,0.0425029845032403,0.0171665386937177,0.0253364458095226
F-F_Research_Data_Factors_daily:Mkt-RF,44,1968-03-07,p_MRW,0.7709683283730113,0.7185581493389849,0.0524101790340264
F-F_Research_Data_Factors_daily:Mkt-RF,44,1968-03-07,f_alpha_width,0.0850059690064807,0.0343330773874351,0.0506728916190455
F-F_Research_Data_Factors_daily:Mkt-RF,44,1968-03-07,logvol_cov_slope,0.0485282925295746,-0.0005533546836723,0.049081647213247
F-F_Research_Data_Factors_daily:Mkt-RF,45,1969-04-17,lambda2,0.0331819241891092,0.0096681192769708,0.0235138049121383
F-F_Research_Data_Factors_daily:Mkt-RF,45,1969-04-17,p_MRW,0.7568949078426599,0.7132292076576716,0.0436657001849882
F-F_Research_Data_Factors_daily:Mkt-RF,45,1969-04-17,f_alpha_width,0.0663638483782184,0.0193362385539418,0.0470276098242765
F-F_Research_Data_Factors_daily:Mkt-RF,45,1969-04-17,logvol_cov_slope,0.0487694519325195,-0.022257410237143,0.0710268621696625
F-F_Research_Data_Factors_daily:Mkt-RF,46,1970-04-17,lambda2,0.0339183641695312,0.007028077455336,0.0268902867141952
F-F_Research_Data_Factors_daily:Mkt-RF,46,1970-04-17,p_MRW,0.7584306051031559,0.7111097943222912,0.0473208107808647
F-F_Research_Data_Factors_daily:Mkt-RF,46,1970-04-17,f_alpha_width,0.0678367283390627,0.0140561549106721,0.0537805734283906
F-F_Research_Data_Factors_daily:Mkt-RF,46,1970-04-17,logvol_cov_slope,0.043607520037286,-0.0305239167404724,0.0741314367777584
F-F_Research_Data_Factors_daily:Mkt-RF,47,1971-04-15,lambda2,0.0599859254729748,0.0288460747881418,0.031139850684833
F-F_Research_Data_Factors_daily:Mkt-RF,47,1971-04-15,p_MRW,0.7811100475740481,0.7355166435404867,0.0455934040335613
F-F_Research_Data_Factors_daily:Mkt-RF,47,1971-04-15,f_alpha_width,0.1199718509459497,0.0576921495762832,0.0622797013696664
F-F_Research_Data_Factors_daily:Mkt-RF,47,1971-04-15,logvol_cov_slope,0.0412718619854637,0.0092629872185536,0.03200887476691
F-F_Research_Data_Factors_daily:Mkt-RF,48,1972-04-12,lambda2,0.0422565737826293,0.0343171849929899,0.0079393887896394
F-F_Research_Data_Factors_daily:Mkt-RF,48,1972-04-12,p_MRW,0.7370893799094228,0.7445508312118105,-0.0074614513023877
F-F_Research_Data_Factors_daily:Mkt-RF,48,1972-04-12,f_alpha_width,0.0845131475652586,0.0686343699859797,0.0158787775792789
F-F_Research_Data_Factors_daily:Mkt-RF,48,1972-04-12,logvol_cov_slope,-0.0073366606336984,0.0159870595008083,-0.0233237201345067
F-F_Research_Data_Factors_daily:Mkt-RF,49,1973-04-13,lambda2,0.0011124397284008,0.012663649451981,-0.0115512097235801
F-F_Research_Data_Factors_daily:Mkt-RF,49,1973-04-13,p_MRW,0.7042857726358576,0.7156717574072583,-0.0113859847714007
F-F_Research_Data_Factors_daily:Mkt-RF,49,1973-04-13,f_alpha_width,0.0022248794568018,0.0253272989039621,-0.0231024194471602
F-F_Research_Data_Factors_daily:Mkt-RF,49,1973-04-13,logvol_cov_slope,-0.0161445628200364,-0.0065835909829443,-0.0095609718370921
F-F_Research_Data_Factors_daily:Mkt-RF,50,1974-04-15,lambda2,0.0108351829075513,0.0,0.0108351829075513
F-F_Research_Data_Factors_daily:Mkt-RF,50,1974-04-15,p_MRW,0.7223789282948028,0.6990751355320601,0.0233037927627426
F-F_Research_Data_Factors_daily:Mkt-RF,50,1974-04-15,f_alpha_width,0.0216703658151031,4.440892098500626e-16,0.0216703658151027
F-F_Research_Data_Factors_daily:Mkt-RF,50,1974-04-15,logvol_cov_slope,0.0200302045220466,-0.0044979100032724,0.024528114525319
F-F_Research_Data_Factors_daily:Mkt-RF,51,1975-04-14,lambda2,0.0127252983709035,0.0124487044802355,0.0002765938906679
F-F_Research_Data_Factors_daily:Mkt-RF,51,1975-04-14,p_MRW,0.7254992077752138,0.7195978638211253,0.0059013439540884
F-F_Research_Data_Factors_daily:Mkt-RF,51,1975-04-14,f_alpha_width,0.0254505967418071,0.0248974089604716,0.0005531877813355
F-F_Research_Data_Factors_daily:Mkt-RF,51,1975-04-14,logvol_cov_slope,0.0147038109070567,0.0047893940715949,0.0099144168354617
F-F_Research_Data_Factors_daily:Mkt-RF,52,1976-04-09,lambda2,0.0235603522315332,0.0193292580175829,0.0042310942139503
F-F_Research_Data_Factors_daily:Mkt-RF,52,1976-04-09,p_MRW,0.728388408146783,0.7274964812693872,0.0008919268773958
F-F_Research_Data_Factors_daily:Mkt-RF,52,1976-04-09,f_alpha_width,0.0471207044630666,0.038658516035166,0.0084621884279005
F-F_Research_Data_Factors_daily:Mkt-RF,52,1976-04-09,logvol_cov_slope,0.0058676072536147,0.0081194996323213,-0.0022518923787066
