factor,source_name,window_index,window_end,T,pred_lambda2_original,pred_lambda2_shuffled,pred_lambda2_block_shuffled,pred_lambda2_gap_shuffle,pred_lambda2_gap_block,p_MRW_original,p_MRW_shuffled,p_MRW_block_shuffled,p_MRW_gap_shuffle,p_MRW_gap_block,f_alpha_width_original,f_alpha_width_shuffled,f_alpha_width_block_shuffled,f_alpha_width_gap_shuffle,f_alpha_width_gap_block,logvol_cov_slope_original,logvol_cov_slope_shuffled,logvol_cov_slope_block_shuffled,logvol_cov_slope_gap_shuffle,logvol_cov_slope_gap_block,pred_H_original,pred_H_shuffled,pred_H_block_shuffled,pred_H_gap_shuffle,pred_H_gap_block
HML,F-F_Research_Data_Factors_daily:HML,96,2020-03-30,512,0.0224832131885902,0.0538893957041028,0.0427487104787525,-0.0314061825155125,-0.0202654972901622,0.7409413618448706,0.7700886712557894,0.7563339129881189,-0.0291473094109188,-0.0153925511432483,0.0449664263771808,0.1077787914082055,0.0854974209575055,-0.0628123650310247,-0.0405309945803247,0.0346371919391379,0.0311774794225537,0.0227478914335347,0.0034597125165841,0.0118893005056031,0.5282874805309635,0.5507637606137101,0.5707736838568402,-0.0224762800827466,-0.0424862033258767
HML,F-F_Research_Data_Factors_daily:HML,97,2021-03-30,512,0.0435013629389494,0.0265580676526437,0.0828826182512249,0.0169432952863057,-0.0393812553122754,0.7712041571695988,0.7290604976104169,0.820378113396642,0.0421436595591818,-0.0491739562270432,0.0870027258778989,0.0531161353052873,0.1657652365024499,0.0338865905726115,-0.0787625106245509,0.0692903827484754,0.0048848996666559,0.1429438170988223,0.0644054830818195,-0.0736534343503468,0.4939152394876656,0.4950506926413232,0.5372634530631136,-0.0011354531536575,-0.043348213575448
HML,F-F_Research_Data_Factors_daily:HML,98,2022-03-29,512,0.0357173782636343,0.0030379815284231,0.0370208796020506,0.0326793967352111,-0.0013035013384162,0.7612263400054037,0.6938807110152342,0.762109614261384,0.0673456289901694,-0.0008832742559803,0.0714347565272689,0.0060759630568469,0.0740417592041016,0.065358793470422,-0.0026070026768326,0.0394995799088889,0.0060759630568463,0.0562334181286958,0.0334236168520425,-0.0167338382198069,0.4497550900640784,0.4069675021323576,0.483061021070175,0.0427875879317207,-0.0333059310060965
HML,F-F_Research_Data_Factors_daily:HML,99,2023-03-30,512,0.0227851343617401,0.0126428190838572,0.0166321677957441,0.0101423152778828,0.0061529665659959,0.7270662747711467,0.715604006059805,0.7273227180980831,0.0114622687113417,-0.0002564433269364,0.0455702687234803,0.0252856381677138,0.0332643355914884,0.0202846305557665,0.0123059331319919,0.0048736243203192,-0.019060500571246,0.0102078959316212,0.0239341248915653,-0.0053342716113019,0.5171416148874994,0.4825952196848205,0.5523554134908,0.0345463952026788,-0.0352137986033005
HML,F-F_Research_Data_Factors_daily:HML,100,2024-04-02,512,0.0217191418983303,0.000778649237995,0.0279506687161723,0.0209404926603353,-0.0062315268178419,0.722521921388544,0.7050698010879728,0.7355173506050874,0.0174521203005711,-0.0129954292165433,0.0434382837966605,0.0015572984759901,0.0559013374323446,0.0418809853206704,-0.012463053635684,-0.0049655915373223,0.00155729847599,0.0107140587539427,-0.0065228900133123,-0.0156796502912651,0.5138151558873858,0.4738168412404345,0.5766758180338014,0.0399983146469513,-0.0628606621464156
HML,F-F_Research_Data_Factors_daily:HML,101,2025-04-03,512,0.0085987216775384,0.022901720849903,0.0176123974592723,-0.0143029991723646,-0.0090136757817339,0.715563141607585,0.7420142725128864,0.7324505455846277,-0.0264511309053013,-0.0168874039770426,0.0171974433550767,0.0458034416998064,0.0352247949185448,-0.0286059983447297,-0.0180273515634681,0.0035360386436251,0.0242131366684475,0.0157303859067543,-0.0206770980248224,-0.0121943472631291,0.3987509873467519,0.4173645181617933,0.4790203778649624,-0.0186135308150414,-0.0802693905182104
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,0,1928-03-15,512,0.0390530920876067,0.0092458509004767,0.0464933611926657,0.0298072411871299,-0.007440269105059,0.7629269557311372,0.7125530483525341,0.7726591012524566,0.0503739073786031,-0.0097321455213194,0.0781061841752134,0.0184917018009536,0.0929867223853314,0.0596144823742598,-0.014880538210118,0.0367787604299815,-0.0086698257495579,0.0418986190863535,0.0454485861795394,-0.0051198586563719,0.5377588576881767,0.5994120226231345,0.5463406929759245,-0.0616531649349578,-0.0085818352877478
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,1,1929-01-22,512,0.0530644261124355,0.0303092806050266,0.0422007943642685,0.0227551455074089,0.010863631748167,0.7570266802256334,0.7284086455640467,0.7472784954415007,0.0286180346615866,0.0097481847841326,0.1061288522248714,0.0606185612100532,0.0844015887285367,0.0455102910148181,0.0217272634963346,0.0144322953475819,-0.0127752272304872,0.0116633720014333,0.0272075225780692,0.0027689233461485,0.576220684090681,0.6009539405925814,0.6150578497058137,-0.0247332565019005,-0.0388371656151327
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,2,1929-12-05,512,0.0952780777325199,0.0509963371285608,0.1093219818344807,0.044281740603959,-0.0140439041019608,0.820874051932857,0.7435932092778731,0.8209369269936543,0.0772808426549839,-6.28750607972739e-05,0.1905561554650396,0.1019926742571219,0.2186439636689615,0.0885634812079177,-0.0280878082039218,0.0688138410692817,-0.0267038203748145,0.0564614765830579,0.0955176614440962,0.0123523644862237,0.493209893081045,0.4477728323045646,0.5027961168753615,0.0454370607764803,-0.0095862237943165
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,3,1930-10-09,512,0.0967313596760959,0.065703408732811,0.0731150324201269,0.0310279509432849,0.0236163272559689,0.8288303631433586,0.7526813265842546,0.8038215173954532,0.0761490365591039,0.0250088457479054,0.1934627193521917,0.1314068174656217,0.1462300648402535,0.0620559018865699,0.0472326545119381,0.0823789229277418,-0.013873330431582,0.0691123686711937,0.0962522533593238,0.0132665542565481,0.5319474634690506,0.5378315491108309,0.4753403259805481,-0.0058840856417802,0.0566071374885025
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,4,1931-08-11,512,0.0451510903440404,0.0154903789544309,0.0601974447681567,0.0296607113896094,-0.0150463544241163,0.7684612013496919,0.7294950107265765,0.7897601252103462,0.0389661906231153,-0.0212989238606543,0.0903021806880806,0.030980757908862,0.1203948895363136,0.0593214227792185,-0.030092708848233,0.0368651069414381,0.0267558922359345,0.0539075416525259,0.0101092147055035,-0.0170424347110878,0.5486369085948744,0.5293170616748522,0.585085936683829,0.0193198469200222,-0.0364490280889546
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,5,1932-06-14,512,0.029538675968723,0.052549307476553,0.0413781662422021,-0.02301063150783,-0.011839490273479,0.7474094352245603,0.7679453591350307,0.7448703884134792,-0.0205359239104704,0.002539046811081,0.0590773519374457,0.105098614953106,0.0827563324844042,-0.0460212630156602,-0.0236789805469584,0.0231870102662591,0.0300360561020505,0.0100507375241081,-0.0068490458357914,0.0131362727421509,0.5426354411328754,0.5091953884079619,0.5523001774997214,0.0334400527249135,-0.0096647363668459
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,6,1933-04-28,512,0.0142301790015549,0.0137257941526431,0.0153480499405388,0.0005043848489118,-0.0011178709389838,0.7260542769329204,0.7165703145720471,0.7277202982035,0.0094839623608732,-0.0016660212705796,0.0284603580031096,0.0274515883052863,0.0306960998810779,0.0010087696978232,-0.0022357418779682,0.0136195778643525,-0.0259408352696982,0.0155272736487883,0.0395604131340508,-0.0019076957844357,0.5497240577511492,0.5698638411512662,0.5002558566605613,-0.020139783400117,0.0494682010905879
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,7,1934-03-07,512,0.002851699929717,0.0329447407747922,0.0186713824261847,-0.0300930408450751,-0.0158196824964676,0.702716294067036,0.7551413753251052,0.7172458732503876,-0.0524250812580692,-0.0145295791833516,0.0057033998594336,0.0658894815495847,0.03734276485237,-0.060186081690151,-0.0316393649929364,-0.0103796096492976,0.0299961663408803,0.0373427648523695,-0.040375775990178,-0.0477223745016672,0.5676034753762977,0.5211522350170328,0.5690794572493635,0.0464512403592649,-0.0014759818730657
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,8,1935-01-07,512,0.0096837327714795,0.0257533754574007,0.0518853510952798,-0.0160696426859211,-0.0422016183238002,0.7134890123520121,0.724726014754894,0.772791321344643,-0.0112370024028818,-0.0593023089926308,0.0193674655429588,0.0515067509148013,0.1037707021905596,-0.0321392853718425,-0.0844032366476008,-0.008589424325714,-0.0215470169605361,0.0367041705099483,0.0129575926348221,-0.0452935948356623,0.4488195049673315,0.4494184618880438,0.4874633487750547,-0.0005989569207123,-0.0386438438077232
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,9,1935-11-06,512,0.0242680628773123,0.0226166754749047,0.0250345902990188,0.0016513874024076,-0.0007665274217064,0.7268936791870421,0.7233633482451094,0.7243994195235043,0.0035303309419326,0.0024942596635377,0.0485361257546246,0.0452333509498088,0.0500691805980378,0.0033027748048157,-0.0015330548434132,0.0036314188893351,-0.0471270734150787,-0.0082091234339567,0.0507584923044138,0.0118405423232919,0.4850378181943533,0.5489775361037303,0.5811622606036619,-0.063939717909377,-0.0961244424093086
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,10,1936-09-05,512,0.0360907716881449,0.0162552401728415,0.0305755180049505,0.0198355315153033,0.0055152536831944,0.7349427175259138,0.7179156962719799,0.7394463837880288,0.0170270212539338,-0.004503666262115,0.0721815433762895,0.0325104803456831,0.0611510360099013,0.0396710630306064,0.0110305073663882,0.0038663681160897,-0.0025615932371433,0.0131007922934286,0.006427961353233,-0.0092344241773389,0.6041506571166205,0.56668040891523,0.5646062710704471,0.0374702482013905,0.0395443860461733
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,11,1937-07-14,512,0.0375797108541107,0.0066897427032344,0.0200236131303875,0.0308899681508762,0.0175560977237232,0.7329732598470774,0.711743365078914,0.7205969514290077,0.0212298947681633,0.0123763084180696,0.0751594217082216,0.0133794854064687,0.0400472262607747,0.0617799363017529,0.0351121954474469,-0.0024416307362554,0.0038494795133617,-0.0128039618520594,-0.0062911102496171,0.010362331115804,0.5305784815104857,0.5952555300150666,0.5223127151949261,-0.0646770485045808,0.0082657663155596
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,12,1938-05-16,512,0.0126498336212652,0.0171109280769082,0.0682336793746709,-0.0044610944556429,-0.0555838457534056,0.7152667507559244,0.7182563398463211,0.7999945761860524,-0.0029895890903967,-0.084727825430128,0.0252996672425306,0.0342218561538167,0.136467358749342,-0.0089221889112861,-0.1111676915068113,-0.0143557619587888,-0.0075070477996032,0.0607110389142129,-0.0068487141591856,-0.0750668008730018,0.4909224516538273,0.3556401636106002,0.4691624845130648,0.135282288043227,0.0217599671407624
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,13,1939-03-18,512,0.0090676098466505,0.0138216674999403,0.0278233438748772,-0.0047540576532898,-0.0187557340282266,0.7117337574428897,0.7241612726190365,0.7345365346737714,-0.0124275151761468,-0.0228027772308817,0.018135219693301,0.0276433349998806,0.0556466877497547,-0.0095081153065796,-0.0375114680564537,-0.0120098811281422,0.0102009427263954,0.0092749349161013,-0.0222108238545377,-0.0212848160442436,0.5060243721728037,0.5076016826156039,0.5159423397548846,-0.0015773104428001,-0.0099179675820808
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,14,1940-01-18,512,0.0316796881554503,0.0187327719491814,0.0183115175082707,0.0129469162062688,0.0133681706471796,0.7485099954113513,0.7241865765445266,0.7323969078091666,0.0243234188668247,0.0161130876021847,0.0633593763109003,0.0374655438983624,0.0366230350165407,0.0258938324125378,0.0267363412943596,0.0235378237562586,0.0044322496696985,0.0366230350165414,0.0191055740865601,-0.0130852112602827,0.4903335666820495,0.4476031240035205,0.6000418904979138,0.0427304426785289,-0.1097083238158642
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,15,1940-11-18,512,0.0774777476183672,0.0374769901724747,0.0748572092512521,0.0400007574458924,0.0026205383671151,0.8029450606048263,0.7340636044939309,0.8016610679101519,0.0688814561108953,0.0012839926946743,0.1549554952367348,0.0749539803449497,0.149714418502504,0.080001514891785,0.0052410767342307,0.0569781931749293,-0.0231469591461349,0.0614296104628434,0.0801251523210642,-0.004451417287914,0.501079140849657,0.4412235641266657,0.6422037935876821,0.0598555767229912,-0.1411246527380251
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,16,1941-09-18,512,0.0858864371618228,0.0487593739973453,0.0793258319534996,0.0371270631644775,0.0065606052083231,0.803109127312269,0.7413623128662913,0.7994814826438321,0.0617468144459777,0.0036276446684369,0.1717728743236456,0.0975187479946911,0.1586516639069997,0.0742541263289545,0.0131212104166459,0.0489390156350793,-0.0029030353425057,0.0490844359826413,0.0518420509775851,-0.0001454203475619,0.5500981188059146,0.3864533442192951,0.6525787726571792,0.1636447745866195,-0.1024806538512645
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,17,1942-07-22,512,0.0511884804582063,0.0261050149192633,0.0507533249442601,0.025083465538943,0.0004351555139461,0.7468420410278467,0.7256597322898305,0.7591778259983902,0.0211823087380161,-0.0123357849705435,0.102376960916413,0.0522100298385265,0.1015066498885204,0.0501669310778864,0.0008703110278925,0.0040163332798971,-0.0083789961429423,0.0194164840743916,0.0123953294228394,-0.0154001507944945,0.5255589954983523,0.4202781258759775,0.5018125373392279,0.1052808696223747,0.0237464581591243
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,18,1943-05-24,512,0.0726777526992832,0.0350134979502881,0.0505715440119149,0.037664254748995,0.0221062086873682,0.7782287964232297,0.7312969415453955,0.7590675707310041,0.0469318548778342,0.0191612256922256,0.1453555053985664,0.070026995900576,0.1011430880238297,0.0753285094979904,0.0442124173747366,0.0263693247122449,-0.0315381523852149,0.0192357070053231,0.0579074770974599,0.0071336177069218,0.6042620847663768,0.5066383179079588,0.5381847447603092,0.097623766858418,0.0660773400060675
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,19,1944-03-25,512,0.0418565711884172,0.0375309144627528,0.0505826445969835,0.0043256567256644,-0.0087260734085662,0.745344666210754,0.733129549731643,0.7624923265091408,0.0122151164791109,-0.0171476602983867,0.0837131423768342,0.0750618289255057,0.1011652891939673,0.0086513134513285,-0.0174521468171331,0.0101547373914863,-0.0057071632338298,0.02460769069625,0.0158619006253162,-0.0144529533047637,0.6270425532273587,0.6551730322521425,0.5953286398377979,-0.0281304790247838,0.0317139133895607
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,20,1945-01-29,512,0.0270205579163334,0.0094625925244024,0.0396709350970228,0.017557965391931,-0.0126503771806893,0.7293890500750964,0.7129848389643801,0.7514550523814664,0.0164042111107162,-0.02206600230637,0.054041115832667,0.0189251850488048,0.0793418701940457,0.0351159307838622,-0.0253007543613786,0.0036740167137777,-0.0514906303128989,0.0193995690830443,0.0551646470266767,-0.0157255523692666,0.4977339691415636,0.5815528136796827,0.5145924152265937,-0.083818844538119,-0.01685844608503
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,21,1945-12-17,512,0.0245189397603879,0.0209121922487134,0.0369391039729244,0.0036067475116745,-0.0124201642125364,0.728442317056815,0.7216571161843781,0.7626292062645875,0.0067852008724368,-0.0341868892077725,0.0490378795207757,0.0418243844974264,0.0738782079458488,0.0072134950233493,-0.0248403284250731,0.00485271037315,0.0006573812299601,0.0455258062490819,0.0041953291431898,-0.0406730958759318,0.6113678862912995,0.6038498363870725,0.6073224608286498,0.0075180499042269,0.0040454254626496
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,22,1946-11-13,512,0.0693449362250228,0.0397183492182919,0.0605934221797781,0.0296265870067309,0.0087515140452447,0.8042433724589906,0.7567298966853012,0.7871092312698574,0.0475134757736893,0.0171341411891331,0.1386898724500457,0.0794366984365839,0.1211868443595565,0.0592531740134617,0.0175030280904892,0.0655060536769019,0.0262798476177355,0.0483539167456481,0.0392262060591663,0.0171521369312537,0.550157094952617,0.481862648437843,0.5758688332515198,0.068294446514774,-0.0257117382989028
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,23,1947-10-04,512,0.0395277811800066,0.0493158830296422,0.026334771236947,-0.0097881018496355,0.0131930099430595,0.7659913880081263,0.7634428234292487,0.7302114265680383,0.0025485645788775,0.0357799614400879,0.0790555623600132,0.0986317660592839,0.0526695424738942,-0.0195762036992707,0.0263860198861189,0.0458785974706118,0.0266820128458822,0.0049226901524201,0.0191965846247296,0.0409559073181917,0.5077206503597429,0.5188712503890397,0.4628796177905343,-0.0111506000292967,0.0448410325692085
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,24,1948-08-23,512,0.0149393751071095,0.0400901973086295,0.0286379046451125,-0.0251508222015199,-0.0136985295380029,0.7173655195653356,0.7665621476392631,0.7271789645025081,-0.0491966280739275,-0.0098134449371725,0.0298787502142192,0.0801803946172596,0.0572758092902251,-0.0503016444030404,-0.0273970590760058,-0.0010903391275754,0.04334347323354,-0.0040259506848382,-0.0444338123611154,0.0029356115572627,0.5324249297881618,0.4954736241819634,0.5733519860997058,0.0369513056061984,-0.040927056311544
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,25,1949-07-11,512,0.0136747949968837,0.0261612030400705,0.0257067496470796,-0.0124864080431867,-0.0120319546501959,0.7164760961901794,0.7260075188004256,0.7281520792058972,-0.0095314226102461,-0.0116759830157178,0.027349589993767,0.0523224060801417,0.0514134992941593,-0.0249728160863746,-0.0240639093003923,-0.0249017535344659,-0.0208585302117988,0.0031674535359755,-0.004043223322667,-0.0280692070704414,0.5145557095269109,0.5084893198395777,0.422573062485013,0.0060663896873331,0.0919826470418979
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,26,1950-05-26,512,0.0491073419997488,0.0580754190239893,0.045309122537325,-0.0089680770242404,0.0037982194624238,0.7568474268604233,0.7796694450363666,0.7386683306845248,-0.0228220181759433,0.0181790961758985,0.0982146839994976,0.1161508380479791,0.09061824507465,-0.0179361540484814,0.0075964389248476,0.0186624462729963,0.0402204534601925,-0.0216422506920242,-0.0215580071871962,0.0403046969650205,0.5336255220375146,0.4735424688716042,0.5788494138573947,0.0600830531659103,-0.0452238918198801
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,27,1951-04-21,512,0.0802535540970141,0.0568527850606568,0.0824767298138107,0.0234007690363572,-0.0022231757167966,0.796566922614402,0.7568453976259878,0.8017512413174955,0.0397215249884141,-0.0051843187030935,0.1605071081940283,0.1137055701213138,0.1649534596276212,0.0468015380727144,-0.0044463514335928,0.045584806616339,0.012509677852604,0.0501067525164777,0.033075128763735,-0.0045219459001387,0.5786334713727666,0.6028962347139809,0.6011128262923615,-0.0242627633412143,-0.0224793549195949
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,28,1952-03-14,512,0.0469034106898169,0.0494677174895768,0.048713992630791,-0.0025643067997598,-0.0018105819409741,0.7633498313751782,0.7475837173537508,0.7745104683331661,0.0157661140214273,-0.0111606369579878,0.0938068213796338,0.0989354349791541,0.0974279852615819,-0.0051286135995203,-0.0036211638819481,0.0278697483951547,0.0063046959995935,0.0466996441532482,0.0215650523955611,-0.0188298957580935,0.5388995028168153,0.5854476251432679,0.552751167465548,-0.0465481223264525,-0.0138516646487326
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,29,1953-03-04,512,0.0121291366664665,0.0278333255992617,0.014689903461418,-0.0157041889327951,-0.0025607667949515,0.7159771461448038,0.7258545734573704,0.7169474165918542,-0.0098774273125665,-0.0009702704470504,0.0242582733329334,0.0556666511985234,0.0293798069228368,-0.03140837786559,-0.0051215335899034,0.0008723874771956,-0.0314562934679668,-0.0241936620637931,0.0323286809451624,0.0250660495409887,0.5438663806306199,0.6507437258269699,0.5716922190744239,-0.10687734519635,-0.027825838443804
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,30,1954-03-04,512,0.0217967921514316,0.0008300406494296,0.0251363773992816,0.0209667515020019,-0.00333958524785,0.7276877246283648,0.7048798876604047,0.7288220011091842,0.0228078369679601,-0.0011342764808193,0.043593584302863,0.0016600812988597,0.0502727547985636,0.0419335030040033,-0.0066791704957005,0.006124373872633,-0.0144635709292396,0.0055822417369265,0.0205879448018726,0.0005421321357065,0.5563662233590334,0.5234263830015846,0.5824507879123296,0.0329398403574487,-0.0260845645532962
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,31,1955-03-03,512,0.0344282651939169,0.0221183025814345,0.0358669655500526,0.0123099626124824,-0.0014387003561356,0.7311806001350284,0.7217840548244998,0.7323074271217472,0.0093965453105285,-0.0011268269867188,0.0688565303878341,0.0442366051628697,0.0717339311001048,0.0246199252249643,-0.0028774007122707,-0.0087928766188061,-0.0236501637005106,-0.0112842720967815,0.0148572870817045,0.0024913954779754,0.6401581684777182,0.5780289337400196,0.6444364444615057,0.0621292347376986,-0.0042782759837874
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,32,1956-03-02,512,0.0515734489899626,0.0847285660152192,0.0384095016126574,-0.0331551170252566,0.0131639473773051,0.7515562455878377,0.7677380650080019,0.7400966190063332,-0.0161818194201641,0.0114596265815045,0.1031468979799249,0.1694571320304386,0.0768190032253152,-0.0663102340505137,0.0263278947546097,0.0094628130249164,-0.0145398516233002,0.0061936423558965,0.0240026646482166,0.0032691706690198,0.590121968851472,0.6315691389044393,0.6298802404089868,-0.0414471700529673,-0.0397582715575148
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,33,1957-03-05,512,0.0473853299732065,0.0644133072692189,0.0441512580917979,-0.0170279772960124,0.0032340718814086,0.7666681793114721,0.7536730606582606,0.7393712775997869,0.0129951186532115,0.0272969017116851,0.0947706599464127,0.1288266145384385,0.0883025161835959,-0.0340559545920258,0.0064681437628167,0.0320701101489927,-0.0242998186856638,0.0008160529535599,0.0563699288346566,0.0312540571954328,0.5069371934953124,0.4980341760909924,0.6377427854881481,0.0089030174043199,-0.1308055919928357
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,34,1958-03-04,512,0.0265092279415189,0.0140310429568509,0.0276253352086336,0.012478184984668,-0.0011161072671146,0.7451038499337028,0.7197478209447689,0.726275720234158,0.0253560289889339,0.0188281296995448,0.0530184558830377,0.0280620859137019,0.0552506704172675,0.0249563699693358,-0.0022322145342297,0.0231766624845778,0.0042038649340279,-0.0189008907312153,0.0189727975505498,0.0420775532157931,0.5363927274362834,0.5009646243191401,0.5397616272274458,0.0354281031171432,-0.0033688997911623
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,35,1959-03-05,512,0.0529224033413147,0.0511429690192167,0.0530755915981098,0.0017794343220979,-0.0001531882567951,0.7523066060513273,0.7434761602005395,0.7809055078347868,0.0088304458507877,-0.0285989017834595,0.1058448066826297,0.1022859380384337,0.106151183196219,0.0035588686441959,-0.0003063765135893,0.0100347787841995,-0.0156288323915419,0.0476759098816825,0.0256636111757414,-0.037641131097483,0.6191982917015711,0.5128900053570351,0.5772893616373415,0.106308286344536,0.0419089300642296
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,36,1960-03-03,512,0.0379973392510922,0.0106607263090273,0.0247323862654165,0.0273366129420648,0.0132649529856756,0.7482190575993125,0.7139965621514435,0.7338839752844282,0.034222495447869,0.0143350823148843,0.0759946785021846,0.0213214526180547,0.0494647725308332,0.0546732258841299,0.0265299059713514,0.0177138932707215,-0.0016962407004707,0.0109081426705947,0.0194101339711922,0.0068057506001267,0.5995449542786669,0.6511572837164402,0.5454008539434898,-0.0516123294377732,0.0541441003351771
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,37,1961-03-03,512,0.0095627836726497,0.018564481386938,0.0033953923521209,-0.0090016977142883,0.0061673913205288,0.7193644406658197,0.7194331936661965,0.7092234467908516,-6.875300037678667e-05,0.0101409938749681,0.0191255673452995,0.0371289627738761,0.0067907847042414,-0.0180033954285765,0.0123347826410581,0.0191255673452994,-0.0115750921148369,0.0054916888341439,0.0307006594601364,0.0136338785111554,0.52027302692021,0.5958694545056624,0.5456540244274387,-0.0755964275854523,-0.0253809975072286
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,38,1962-03-06,512,0.022705345055433,0.0,0.0356116029518725,0.022705345055433,-0.0129062578964394,0.7410157212693321,0.6843809527633031,0.7600345792401417,0.056634768506029,-0.0190188579708096,0.0454106901108658,0.0,0.0712232059037448,0.0454106901108658,-0.025812515792879,0.0358780183714423,-0.0205441362606507,0.0590563637106306,0.0564221546320931,-0.0231783453391882,0.5843311457957011,0.5770845519199135,0.5348155626809818,0.0072465938757876,0.0495155831147192
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,39,1963-03-06,512,0.0633964888365711,0.0337892556435341,0.0889802993922006,0.029607233193037,-0.0255838105556295,0.7964376238429496,0.7318494217878724,0.8023556944415616,0.0645882020550772,-0.005918070598612,0.1267929776731423,0.0675785112870679,0.1779605987844009,0.0592144663860744,-0.0511676211112586,0.064499701113846,-0.0088018301487127,0.0452551621339485,0.0733015312625587,0.0192445389798974,0.5781233824680211,0.5102886022537165,0.5531823398762798,0.0678347802143045,0.0249410425917412
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,40,1964-03-06,512,0.0750408854185566,0.0888971660974628,0.1118962870810695,-0.0138562806789062,-0.0368554016625128,0.806179306898504,0.7688842125830878,0.8483421862233373,0.0372950943154162,-0.0421628793248333,0.1500817708371132,0.1777943321949255,0.2237925741621391,-0.0277125613578123,-0.0737108033250258,0.0633050539905753,0.0004186877169452,0.1016974963280864,0.0628863662736301,-0.038392442337511,0.5873364132410148,0.4639760012883127,0.5107931667576189,0.123360411952702,0.0765432464833959
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,41,1965-03-08,512,0.0707161719503628,0.0405855967227303,0.0443291583277992,0.0301305752276324,0.0263870136225635,0.7977002891416158,0.7500753989906863,0.767581224409503,0.0476248901509295,0.0301190647321127,0.1414323439007255,0.0811711934454612,0.0886583166555984,0.0602611504552643,0.0527740272451271,0.0543803579645927,0.0174900079275509,0.0466031491777363,0.0368903500370418,0.0077772087868563,0.5371974686244558,0.5949088209260649,0.6014635496323222,-0.057711352301609,-0.0642660810078663
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,42,1966-03-07,512,0.0714240987623309,0.0243956506821731,0.0743682393188125,0.0470284480801578,-0.0029441405564815,0.8073341513660983,0.7244869853099872,0.8124488235921461,0.082847166056111,-0.0051146722260477,0.1428481975246621,0.048791301364346,0.1487364786376253,0.0940568961603161,-0.0058882811129631,0.0688849570567057,-0.0097556798737064,0.0849020036127851,0.0786406369304121,-0.0160170465560793,0.5360692541351015,0.4538547349268033,0.5255279601077145,0.0822145192082982,0.010541294027387
Mkt-RF,F-F_Research_Data_Factors_daily:Mkt-RF,43,1967-03-07,512,0.0706569863979053,0.0308853505287932,0.0280621540365756,0.039771635869112,0.0425948323613296,0.8070152523943412,0.7479941299747983,0.7491881982725098,0.0590211224195429,0.0578270541218314,0.1413139727958109,0.0617707010575868,0.0561243080731518,0.0795432717382241,0.085189664722659,0.0786190094075274,0.0237722340456751,0.0503008264557385,0.0548467753618522,0.0283181829517888,0.5527701724754024,0.4205665207568434,0.4504982891726835,0.1322036517185589,0.1022718833027188
